Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.7264754590000001,17.916191180193998,69887.68371547337,524,1.19133926237608,0.0002317943285055,-0.000223167601885
2,0.73955007100147,17.060327450481,66385.44947543835,499,1.1830966064263273,0.0002590591309077,-0.000249084805356
3,0.72218818584069,18.325793474084,71073.63337279588,532,1.1925402490692,0.000221792334709,-0.0002139187404323
4,0.73056471621694,17.629891621131,69391.4548709471,516,1.186424576137404,0.0002518642667463,-0.0002428494275147
5,0.74013889624516,16.882320480061,66330.82257051789,498,1.1832299151409655,0.0002606882514237,-0.0002508486597478
6,0.7294796618289601,17.591360384788,69872.72821098006,518,1.1832932168648105,0.0002436466373082,-0.000234663057212
7,0.73206750566073,17.580631350746,69051.56323244826,513,1.18228024613839,0.0002510171154789,-0.0002420374116895
8,0.7336781522468699,17.249565923497,68558.36425988491,510,1.188419853867473,0.0002405505161738,-0.0002310586947502
9,0.7216779745358001,18.221233510553,71310.28827953376,533,1.1945677626922335,0.0002178022011496,-0.0002098661844381
10,0.7232024003994201,18.020230465273,71523.82571603036,530,1.1916839354342812,0.0002193551661659,-0.0002114087224171
