Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.96728348474592,5.5013155617497,73891.25825381145,510,1.1130449456975773,0.0015409746149145,-0.0014511047244155
2,0.96895138552357,5.220856337033,70373.88896798942,484,1.1071267866323908,0.0016636382101637,-0.0015671888332605
3,0.96798913507493,5.382659735908001,72539.52475006948,499,1.1092797844782922,0.0015847385072568,-0.0014933536067663
4,0.96811743513474,5.3610859493914,72046.29372458841,497,1.1093127966255207,0.0016269924996826,-0.0015327249361071
5,0.96869478540394,5.2650478532685,70951.62845687658,488,1.1085644024962606,0.001638988694355,-0.0015435717067379
6,0.96747593483565,5.4689548819747005,73820.98395197907,507,1.110797271259699,0.0015769013196833,-0.0014855740969198
7,0.96837403525439,5.317938376358099,71813.62493046993,493,1.1075165325077398,0.0016057075692975,-0.0015131090945695
8,0.96786083501512,5.4042335224247005,73033.1643649075,501,1.1113677630723626,0.0015740507727062,-0.0014817979935842
9,0.96747593483564,5.4689548819747005,73759.55218243449,507,1.111496536109304,0.0015485574263595,-0.0014584282458391
10,0.96754008486557,5.458167988716401,73628.8944191615,506,1.1124041170492744,0.0015437030442912,-0.0014528711572677
11,0.967219334716,5.512102455008,74550.18160989221,511,1.1134932524639878,0.0015296473978364,-0.0014401570077095
12,0.96811743513476,5.3610859493914,72193.43017974882,497,1.1098478701090193,0.0015987630809449,-0.0015056328895614
13,0.96811743513474,5.3610859493914,72783.16003993373,497,1.1102845412130635,0.0015924642751921,-0.0014992539734036
14,0.96811743513475,5.3610859493914,72000.51433753276,497,1.1096619849701994,0.0016029081996759,-0.0015100136578261
15,0.96811743513476,5.3610859493914,72573.93435307074,497,1.1110869483958052,0.0016006463805338,-0.001506815678471
16,0.96830988522448,5.328725269616401,72002.7925326342,494,1.1090923494583345,0.0016100105585449,-0.0015152921231428
17,0.96805328510483,5.371872842649701,72635.35520697775,498,1.11004168027158,0.0015922076439044,-0.00149943093362
18,0.96766838492538,5.4365942021997,73767.66189846845,504,1.112980612883052,0.0015502473355273,-0.0014592445963346
19,0.96805328510485,5.371872842649701,72539.233592068,498,1.1099243534594454,0.001594565097707,-0.001501180471021
20,0.96792498504501,5.393446629166401,73236.21558162161,500,1.11081911783795,0.0015823636175209,-0.0014892824429465
21,0.96818158516466,5.350299056133,72274.00079559945,496,1.108886239433343,0.0016196127693753,-0.0015261720418574
22,0.96856648534412,5.2855776965831,71232.27312337067,490,1.1079680329981954,0.0016388474684403,-0.0015438554299769
23,0.96760423489547,5.447381095458,73676.76613979899,505,1.1120947253319446,0.0015426888564825,-0.0014518555228995
24,0.9673476347758398,5.4905286684914,74157.92812935085,509,1.1128444351639173,0.0015304737804868,-0.001441349041925
25,0.96773253495529,5.4258073089414,73583.95181839007,503,1.110814215520603,0.0015810937103482,-0.0014889940375327
