Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.91609176087778,8.7199999999998,45508.25230907032,436,1.0579370432118236,0.0008853565382041,-0.0008369398728929
2,0.918786062134,8.4400371743426,44034.31090500413,422,1.0560355890398672,0.0009381945423722,-0.0008863593840898
3,0.91666911114696,8.6599999999998,45312.91023984317,433,1.057727013876374,0.0009012289386736,-0.0008532508225896
4,0.91840116195453,8.4807316211895,44255.64513746386,424,1.0563712580225304,0.0009184073890273,-0.0008682075664152
5,0.91801626177508,8.520000000000499,44476.97936992352,426,1.0567092105558675,0.0009046887071787,-0.0008548594490745
6,0.91647666105723,8.6800291712403,45277.493298716654,434,1.0576298584066812,0.0009031429874581,-0.000853888729227
7,0.91840116195454,8.4800000000005,44142.547802736335,424,1.055752842029765,0.0009280013661705,-0.000877666924121
8,0.91686156123669,8.6402839531827,45172.39799361579,432,1.0578520436887735,0.0008840678600482,-0.0008349977451377
9,0.91743891150588,8.5800000000005,44713.16214335782,429,1.0566765291223972,0.0009147435200012,-0.0008652885188296
10,0.91782381168535,8.5400000000005,44479.261540372885,427,1.056259808805709,0.0009130295691745,-0.0008631674261524
11,0.9162842109675,8.7000000000005,45493.40376809571,435,1.057902562369008,0.000888638340381,-0.0008398689734082
12,0.91724646141616,8.6001211589171,44919.64783484291,430,1.056697219162377,0.000899418284699,-0.0008507168184658
13,0.91705401132642,8.6200000000005,45066.44326633295,431,1.057843701452212,0.0008907918493509,-0.0008418189352267
14,0.91763136159562,8.5600000000006,44666.89767607,428,1.0565518902041824,0.0009079744091256,-0.0008582227287137
15,0.91801626177507,8.520000000000499,44524.103259393305,426,1.0568204538306,0.0009000255754803,-0.0008508773584349
