Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.96593633411782,3.54,18446.110651197858,177,1.0227206878022568,0.0034374881137442,-0.0032981243308851
2,0.96574388402809,3.56,18583.481304793913,178,1.0232531877042736,0.0033077056620972,-0.0031683118568144
3,0.96574388402808,3.56,18658.87952794558,178,1.023699623204008,0.0031721741397178,-0.0030359354111808
4,0.96574388402808,3.5599999999998997,18564.631749005992,178,1.0232794754586634,0.0032674215459106,-0.0031249670018574
5,0.96574388402808,3.5599999999998997,18580.339712162593,178,1.0232677506102354,0.0032945031088515,-0.0031473616539616
6,0.96593633411781,3.5399999999998997,18471.24339224841,177,1.0230488131668185,0.0032280488042257,-0.0030888581721485
7,0.96574388402809,3.5599999999998997,18555.20697111204,178,1.0229059421907951,0.00335200719449,-0.0032109765002698
8,0.96593633411782,3.5399999999998997,18449.252243829174,177,1.0230034565451087,0.0032982351273701,-0.0031582653838735
9,0.96535898384862,3.5999999999998997,18751.408462521176,180,1.0234470770822557,0.0032425376378475,-0.0031002707841133
10,0.96535898384862,3.5999999999998997,18776.541203571724,180,1.0233646620586896,0.0031929373192587,-0.0030530165231018
11,0.96555143393835,3.5799999999998997,18723.993551021285,179,1.0234967378705084,0.0032766080877661,-0.0031337737429444
12,0.96593633411781,3.5399999999998997,18512.084096455557,177,1.0231524116819724,0.0033184011986087,-0.0031781653166402
13,0.96574388402808,3.5599999999998997,18586.62289742523,178,1.0233596954713782,0.003195239370268,-0.003056634700495
14,0.96593633411781,3.5399999999998997,18449.252243829174,177,1.02289640118238,0.003289542796404,-0.0031530508309582
15,0.96574388402808,3.5599999999998997,18586.622897425234,178,1.0232113850736388,0.0033659465043539,-0.003226741603853
