Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.97094003645078,4.8864626460247,66424.84287823363,453,1.099404478515231,0.0017830083424077,-0.001680984434871
2,0.97190228689944,4.7246592471497,64215.984991953934,438,1.0958332250162477,0.0018839525275261,-0.0017760225812009
3,0.97132493663025,4.8217412864747,65492.20445905736,447,1.0962712361072782,0.0018273579087786,-0.0017252023213331
4,0.9716456867798,4.767806820183099,64635.78878090893,442,1.0962773846192373,0.0018553937704874,-0.0017499208213756
5,0.97183813686951,4.7354461404081,64581.68785698428,439,1.0965092474841036,0.0018467596738327,-0.0017408859334037
6,0.97113248654051,4.8541019662497,66191.30397845263,450,1.0979799149278902,0.0018224550548396,-0.0017189477006415
7,0.97196643692935,4.7138723538914,64386.4583290633,437,1.094423150227012,0.0018814474967851,-0.001775158716388
8,0.97132493663024,4.8217412864747,65854.38861529832,447,1.0985220284384043,0.0018010906609616,-0.001697207040778
9,0.97145323669007,4.8001674999581,65487.51989677127,445,1.0963332464668738,0.0018433487932077,-0.0017391019894599
10,0.97151738671999,4.789380606699701,65262.10596971449,444,1.0969070344827587,0.0018327914706733,-0.0017284118252383
11,0.9710683365106,4.8648888595081,66571.67345523449,451,1.0988443548387097,0.0017924544747859,-0.0016903000454824
12,0.97151738671999,4.789380606699701,65337.91751642253,444,1.0965449394539577,0.0018277206458504,-0.0017246097946826
13,0.97132493663025,4.8217412864747,66277.93253531573,447,1.0990371325010069,0.0018132312360128,-0.001708454356777
14,0.97151738671997,4.789380606699701,64991.20783471747,444,1.0975646497614864,0.001841812758819,-0.0017366352033515
15,0.97158153674989,4.778593713441401,65392.77806726608,443,1.0976244287077497,0.0018159421736466,-0.0017121699811497
16,0.97170983680971,4.7570199269248,65128.227753064864,441,1.096332069423226,0.0018262018283894,-0.0017220585330502
17,0.97158153674988,4.778593713441401,65394.46190335602,443,1.0968897979646062,0.0018475682084302,-0.0017421877514136
18,0.97126078660034,4.8325281797330994,65980.90780089988,448,1.099628816120907,0.0017996748035036,-0.0016954996121533
19,0.97126078660035,4.832528179733,66090.57736633978,448,1.0978793835943588,0.0017984297167556,-0.0016954028445278
20,0.97158153674988,4.778593713441401,65441.185317037525,443,1.0970381826387845,0.001841559122989,-0.0017359030045216
21,0.97170983680971,4.7570199269247,64971.49327135397,441,1.0959087166404042,0.0018924976263192,-0.0017850855983063
22,0.97177398683962,4.7462330336664005,64523.55952003568,440,1.095628922892289,0.0018636683666089,-0.0017579144357445
23,0.97081173639096,4.9080364325414,66842.15293401996,455,1.0995843620567731,0.0017639249297412,-0.0016628421233902
24,0.97126078660034,4.8325281797330994,66264.98028334806,448,1.0977665744605944,0.0018216723290128,-0.0017190452073724
25,0.97158153674989,4.778593713441401,65512.50537406035,443,1.0970496488059402,0.0018294334369174,-0.0017247682433927
