time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,145.15199999989,-1.0,-5.3560693573443e-17,0.0,0.0,8156,0.0,0.0,0.0,0.0,0.0,0.0,0.7511680000002,0.7501696780334216,131.85474884882535,5184,1.2219730495751642,0.7501696780334216,131.85474884882535,5184
1,26656470,5683862,145.15199999989,-0.40938769702071,-0.0002823363686618,1.7169475659449e-06,1.7167474172299e-06,13809,-2.2222223038311e-06,-1.3533562034967e-06,2.272778543717e-06,1.3841454727597e-06,-2.5309591920463e-10,-1.5413801389031e-10,0.7511680000002,0.7501696780334216,131.85474884882535,5184,1.2219730495751642,0.7501696780334216,131.85474884882535,5184
