time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,154.88466935096,-1.0,-2.8690114757336e-17,0.0,0.0,8501,0.0,0.0,0.0,0.0,0.0,0.0,0.72619999999971,0.7264227854506609,140.40425483668514,5476,1.3508477964646093,0.7264227854506609,140.40425483668514,5476
1,27906099,5940824,154.88466935096,-0.50113528078342,0.0002210309594134,2.0638717903816e-06,2.0636575245913e-06,14732,-2.7984421621488e-06,-1.6543808250319e-06,2.8510259426727e-06,1.6854672628305e-06,-2.2987145718655e-11,-1.358952263282e-11,0.72619999999971,0.7264227854506609,140.40425483668514,5476,1.3508477964646093,0.7264227854506609,140.40425483668514,5476
