time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,102.7560221771,-1.0,-7.7924125724145e-18,0.0,0.0,7167,0.0,0.0,0.0,0.0,0.0,0.0,0.90139266110436,0.901204212031277,91.85407342827372,5134,1.2449392717820122,0.901204212031277,91.85407342827372,5134
1,23017665,4941886,102.7560221771,-0.36686799817386,0.0013046771071501,5.6643133104921e-06,5.6183708781643e-06,12243,-6.1065544627876e-06,-4.4506687841204e-06,6.2424749844375e-06,4.5497323766118e-06,-8.1753406248571e-09,-5.9584719239518e-09,0.90139266110436,0.901204212031277,91.85407342827372,5134,1.2449392717820122,0.901204212031277,91.85407342827372,5134
