time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,120.31486196462,-1.0,-1.0722529337766001e-16,0.0,0.0,5336,0.0,0.0,0.0,0.0,0.0,0.0,0.74370414414849,0.7431948064465604,119.70862208844737,4356,1.3537232989938268,0.7431948064465604,119.70862208844737,4356
1,15871644,3374690,120.31486196462,-0.49687240966818,-0.071975284596672,2.9539112186393e-06,2.9536029359405e-06,9156,-3.9500730342929e-06,-2.3685479902758e-06,3.9871323010513e-06,2.3907695165715e-06,2.3516848368033e-07,1.4101203561593e-07,0.74370414414849,0.7431948064465604,119.70862208844737,4356,1.3537232989938268,0.7431948064465604,119.70862208844737,4356
