time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,42.587999999999,-1.0,-3.3134348744290004e-17,0.0,0.0,4861,0.0,0.0,0.0,0.0,0.0,0.0,0.92699200000007,0.9268767996915676,40.69552466818967,1521,1.110435808954934,0.9268767996915676,40.69552466818967,1521
1,15332328,3335884,42.587999999999,-0.40868141531744,-0.0011476853398008,2.9147761851854e-05,2.9090207768785e-05,8032,-3.1717952520126e-05,-2.3826809710863e-05,3.2130404556762e-05,2.4136647370956e-05,1.0413892752196e-09,7.823009407636e-10,0.92699200000007,0.9268767996915676,40.69552466818967,1521,1.110435808954934,0.9268767996915676,40.69552466818967,1521
