time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,95.372722698114,-1.0,3.1379444684006e-17,0.0,0.0,6873,0.0,0.0,0.0,0.0,0.0,0.0,0.89971203829128,0.8993909663013402,86.62217988583176,3844,1.1152740841710658,0.8993909663013402,86.62217988583176,3844
1,22010652,4732318,95.372722698114,-0.26814496613619,0.0010367849616465,4.0107348207844e-06,4.0116329620837e-06,11225,-4.3139820258121e-06,-3.1414635856191e-06,4.4752288461636e-06,3.2588843378152e-06,3.136310040335e-10,2.283876874306e-10,0.89971203829128,0.8993909663013402,86.62217988583176,3844,1.1152740841710658,0.8993909663013402,86.62217988583176,3844
