time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,94.191999999989,-1.0,-1.7106669905789e-17,0.0,0.0,6609,0.0,0.0,0.0,0.0,0.0,0.0,0.83852800000018,0.8381763527054108,90.06113692132948,3364,1.2542348845388631,0.8381763527054108,90.06113692132948,3364
1,21065427,4525128,94.191999999989,-0.40183111045204,-0.0027044863068767,6.1017920248223e-06,6.1665763295649e-06,11087,-7.2217057254756e-06,-4.9121918570345e-06,7.3822491359428e-06,5.0213932096756e-06,3.5721067516512e-09,2.429740890164e-09,0.83852800000018,0.8381763527054108,90.06113692132948,3364,1.2542348845388631,0.8381763527054108,90.06113692132948,3364
