time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,49.893454480512,-1.0,-2.8604156925279e-17,0.0,0.0,5343,0.0,0.0,0.0,0.0,0.0,0.0,0.91180000000022,0.9115927245272107,47.76105754801942,1764,1.130589217225844,0.9115927245272107,47.76105754801942,1764
1,16272522,3531286,49.893454480512,-0.4071819435094,0.0010729114772531,2.2079175561834e-05,2.2025691685689e-05,8716,-2.4238756462816e-05,-1.7883255432083e-05,2.4439638229611e-05,1.8031465178435e-05,-2.4374527626065e-09,-1.7983426841306e-09,0.91180000000022,0.9115927245272107,47.76105754801942,1764,1.130589217225844,0.9115927245272107,47.76105754801942,1764
