time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,99.61861936979,-1.0,-4.7318206558338e-17,0.0,0.0,7079,0.0,0.0,0.0,0.0,0.0,0.0,0.90440339405525,0.9042393404042554,89.03855500235761,5017,1.236324910804623,0.9042393404042554,89.03855500235761,5017
1,22648467,4865088,99.61861936979,-0.36622517300698,0.0018071142632271,5.910256928851e-06,6.0065516148759e-06,12083,-6.4272339862396e-06,-4.701419350873e-06,6.6012819366733e-06,4.8287326560835e-06,-5.3226233004496e-09,-3.8934142176427e-09,0.90440339405525,0.9042393404042554,89.03855500235761,5017,1.236324910804623,0.9042393404042554,89.03855500235761,5017
