time,NumDofs,NumElems,area,gradPx_avg,gradPy_avg,integral_in,integral_out,mem,product_avg,product_int,velx_avg,velx_int,vely_avg,vely_int,vol,M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps
0,0,0,127.71715374756,-1.0,-4.8272490710947e-18,0.0,0.0,5369,0.0,0.0,0.0,0.0,0.0,0.0,0.72793571224602,0.727400693169907,127.09361728513164,4624,1.5577078813429874,0.727400693169907,127.09361728513164,4624
1,15908079,3373496,127.71715374756,-0.60864074000836,-0.0005459721085827,3.6278408875614e-06,3.6260539280733e-06,9255,-4.9487275097053e-06,-2.9145268639098e-06,4.9887759219272e-06,2.9381131642363e-06,-1.6042904771804e-10,-9.4483838200566e-11,0.72793571224602,0.727400693169907,127.09361728513164,4624,1.5577078813429874,0.727400693169907,127.09361728513164,4624
