Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.89955156209856,10.450573945095,54358.56064223917,522,1.0693479060928408,0.0006725610489258705,-0.0006345393557130992
2,0.90531455585289,9.8664673432484,51141.11206036134,492,1.065553308249977,0.0007596818611010597,-0.0007165081380709098
3,0.8991562904840301,10.482785173838,54720.26261334495,524,1.0701510599270938,0.0006733420472481225,-0.0006357402759078196
4,0.90069575369938,10.320817817011,53840.11723065887,516,1.0691742568756366,0.0007028572366372263,-0.0006642936871646892
5,0.90532533888494,9.8422432726384,51248.516597242204,492,1.0658881572301049,0.0007448928596934836,-0.000702350247953054
6,0.90146555405831,10.244870170453,53425.122787853965,512,1.0683324072575984,0.0007172226201427572,-0.0006774143892884831
7,0.90127310396858,10.260000000001,53453.13801092122,513,1.0678434368864764,0.0007017527266145648,-0.0006635831818287362
8,0.90185054962336,10.200846883215,53274.67744797144,510,1.0685505628886474,0.0006952217460491067,-0.0006549471709176421
9,0.8989797238089601,10.508470157908,54723.319770906885,525,1.0702728649050297,0.0006671621026131448,-0.000629962353978502
10,0.8980014524431701,10.600457214298,55210.38607789147,530,1.0704846879501837,0.0006471368490182125,-0.0006106648298387443
11,0.8968469012396,10.720816248697,55982.45866905015,536,1.0718360083935647,0.0006271778079607,-0.0005914125273579466
12,0.90146555405829,10.240074710498,53526.254063623535,512,1.0684540580548167,0.0006896812432985505,-0.0006509345291565394
13,0.90281270468641,10.100000000001,52756.29663896164,505,1.068011632737848,0.0007007557762072688,-0.0006609535177994825
14,0.90358254510631,10.020980351831,52261.166473123536,501,1.066713626525443,0.0007359685293003642,-0.0006944354180871429
