Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.966513684387,5.632150928308199,74928.02800950485,522,1.1162060857901794,0.0015210933867740952,-0.0014320645629131725
2,0.9684381852843,5.308853739010799,70554.80280150447,492,1.1102362475111835,0.001683411479606338,-0.0015851029955566487
3,0.9663853843271801,5.6523320673663,75499.53756708009,524,1.1166089979981035,0.0015318828533641801,-0.0014423804583750526
4,0.9668985845664599,5.566036921299701,73901.16301419148,516,1.114001141510669,0.0015765739091362814,-0.0014856454013708034
5,0.96843845880328,5.3097812925449,70705.23589972411,492,1.1105963779364587,0.0016607804807442026,-0.0015635598511251894
6,0.9671551846861001,5.5228893482664,73948.45403289271,512,1.1123535768406752,0.0016003326711705726,-0.0015080749388518928
7,0.9670910346561999,5.5336762415247,74173.76569851936,513,1.1119281973632684,0.0015747567851065935,-0.0014844436890871606
8,0.96728348474591,5.5013155617497,73670.5754909166,510,1.114620717089767,0.0015862825133219035,-0.0014921957656838464
9,0.96632123429728,5.665550186653499,74958.31079469991,525,1.1165888119619871,0.0015182262612444654,-0.001429589656011098
10,0.96600048414772,5.7170534269164,76532.22216440673,530,1.1180110097564846,0.0014887565837364738,-0.0014011987848909133
11,0.96561558396825,5.7817747864663,77156.34826647623,536,1.1201932235793943,0.001452724478315049,-0.0013668021721976295
12,0.9671551846861001,5.5228893482663,73541.73692836793,512,1.1135205623350493,0.0015571299714684447,-0.0014661282650610585
13,0.96760423489548,5.447381095458,73542.55108800199,505,1.1127802742011157,0.0015880687994384796,-0.0014945437170998275
14,0.9678608350150999,5.4042335224247005,72345.36474133548,501,1.1113947384839349,0.0016445286144183046,-0.0015489934512785215
15,0.96709103465618,5.5336762415247,74342.55811799354,513,1.114828962407592,0.0015525576864506864,-0.0014614588717716472
16,0.9677966849852,5.415020415683,72440.12195813839,502,1.1105293030019736,0.0016146553919128368,-0.0015208092602570196
17,0.96696273459637,5.5552500280413,74086.10712398616,515,1.1149636649543977,0.0015381440776619387,-0.001447945898736161
18,0.96760423489547,5.447381095458,72966.97215690056,505,1.1139427289563608,0.0015727049045605565,-0.0014805196977293199
19,0.9677325349552901,5.4258073089414,72667.04184810324,503,1.1113780642478428,0.0016031596303903279,-0.0015094906830885144
20,0.96741178480574,5.479741775233,73440.00417963111,508,1.1134344885177454,0.0015942339855223161,-0.0015011980689692286
21,0.9675400848655601,5.458167988716401,72729.10693435244,506,1.1121137503903402,0.0016234464796549275,-0.0015289408694584945
22,0.96792498504501,5.3934466291664025,71983.72350470429,500,1.1099818082873358,0.0016417816851878259,-0.0015464926004043055
23,0.96728348474591,5.5013155617497,73902.82766235412,510,1.1133235919262603,0.001566990505835649,-0.0014752985027796804
24,0.96709103465619,5.5336762415247,74330.51813649577,513,1.1139836215692944,0.0015499850228509345,-0.0014599137357126743
25,0.96651368438702,5.6307582808497,75625.7922517746,522,1.1164881480896334,0.0015487589694682734,-0.001457610401158228
