Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.966513684387,5.632176177519599,74928.02800950485,522,1.1162060857901794,0.001520608543692162,-0.001431585584740882
2,0.9684381852843,5.309022994168799,70554.80280150447,492,1.1102362475111835,0.001683510547605362,-0.001585218647383151
3,0.9663853843271801,5.652332067366401,75499.53756708009,524,1.1166089979981035,0.0015319939060657024,-0.0014425137994719874
4,0.9668985845664599,5.566036921299701,73901.16301419148,516,1.114001141510669,0.001576534132268244,-0.0014855717950303096
5,0.96843845880328,5.3097244573691,70705.23589972411,492,1.1105963779364587,0.0016604727808006356,-0.001563174231445138
6,0.9671551846861101,5.5228893482664,73948.45403289271,512,1.1123535768406752,0.0016004063567895345,-0.0015081264313892865
7,0.9670910346562099,5.5336762415247,74173.76569851936,513,1.1119281973632684,0.0015749712469192868,-0.0014848292411949909
8,0.96728348474593,5.5013155617497,73670.5754909166,510,1.114620717089767,0.0015864071082225884,-0.001492257060990299
9,0.96632123429728,5.6656245740094,74958.31079469991,525,1.1165888119619871,0.0015181989433676946,-0.001429578552450959
10,0.96600048414773,5.7170534269164,76532.22216440673,530,1.1180110097564846,0.0014883811763144233,-0.0014007436369451376
11,0.96561558396826,5.7817747864663,77156.34826647623,536,1.1201932235793943,0.0014527640143980724,-0.0013667220081147167
12,0.9671551846861001,5.5228893482664,73541.73692836793,512,1.1135205623350493,0.0015571325675495086,-0.001466128395387807
13,0.96760423489548,5.447381095458,73542.55108800199,505,1.1127802742011157,0.001588259144149776,-0.0014947219768044154
14,0.9678608350151099,5.4042335224247005,72345.36474133548,501,1.1113947384839349,0.001645002784092206,-0.001549524105986398
15,0.96709103465619,5.5336762415247,74342.55811799354,513,1.114828962407592,0.0015521181168009596,-0.001460991155275107
16,0.9677966849851899,5.415020415683,72440.12195813839,502,1.1105293030019736,0.0016143774794680039,-0.0015204258797456307
17,0.9669627345963601,5.555250028041401,74086.10712398616,515,1.1149636649543977,0.0015381654488927686,-0.001447929573239013
18,0.9676042348954499,5.447381095458,72966.97215690056,505,1.1139427289563608,0.00157241431638099,-0.0014801972460461795
19,0.9677325349552901,5.4258073089414,72667.04184810324,503,1.1113780642478428,0.0016033133995955427,-0.0015097311111355867
20,0.96741178480574,5.479741775233,73440.00417963111,508,1.1134344885177454,0.0015943336317659304,-0.0015013592180391207
21,0.9675400848655601,5.458167988716401,72729.10693435244,506,1.1121137503903402,0.0016234615791935276,-0.0015290226392837127
22,0.96792498504503,5.3934466291664025,71983.72350470429,500,1.1099818082873358,0.0016414917891780663,-0.0015462338304443749
23,0.96728348474591,5.5013155617497,73902.82766235412,510,1.1133235919262603,0.0015670828784212743,-0.001475426528449225
24,0.96709103465619,5.5336762415247,74330.51813649577,513,1.1139836215692944,0.001549987585614052,-0.0014599873464933618
25,0.9665136843869899,5.6307582808497,75625.7922517746,522,1.1164881480896334,0.0015486131465497046,-0.0014574410463480268
