Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9249501006020057,29.918379816685373,957,1.0960636976815226,6.372767503394681e-05,-6.485810290072467e-05,29.884978550796,957
2,0.9249501006020057,29.91561936313184,957,1.094941027833054,5.914919873599446e-05,-5.990703454493518e-05,29.894137820683,957
3,0.924742270111365,29.961648880483963,958,1.0952299442757334,5.933126016378283e-05,-5.992329367194793e-05,29.99731321895,958
4,0.9248868478439846,29.916713735583567,956,1.0950307839284352,5.830382533604211e-05,-6.0620360258382275e-05,29.924262308056,957
5,0.9245766081260718,30.063349187584183,962,1.0967327275383096,5.951032514079557e-05,-6.10135553133795e-05,30.021502159953,962
6,0.9249490965899735,29.915238224031782,957,1.0956441802643528,5.856165697851745e-05,-5.8803603347949034e-05,29.869413482544,957
7,0.9253537134389018,29.76408095260081,952,1.0947773351743828,6.264865308621274e-05,-6.298669980719225e-05,29.727250030454,952
8,0.9248416673025409,29.939276592808778,957,1.0954878001082093,6.061566809054294e-05,-6.050917615784488e-05,29.964689832611,957
9,0.9251699792370311,29.84601832427544,955,1.094453786957157,5.927793187098837e-05,-6.070606225010083e-05,29.804102422976,955
10,0.9245585359094943,30.063063333259137,961,1.0960023635539846,5.996700321469252e-05,-6.071331156707812e-05,30.069906817843,961
11,0.9251830313934483,29.832880245010994,954,1.0960958579198137,6.204173459043767e-05,-6.270833166528975e-05,29.817178590915,954
12,0.9245123513560186,30.06825214611459,961,1.0968816303130957,6.164995035472466e-05,-6.259851696615845e-05,30.074856067227,961
13,0.925330621162164,29.750903405090263,951,1.0947374187002532,6.552724026236233e-05,-6.74631304484554e-05,29.775523904859,951
14,0.924942068505749,29.90219542954235,956,1.0950506518356669,6.339485198215735e-05,-6.452387648101496e-05,29.885235693707,956
15,0.9253918658961209,29.76436680692585,952,1.0947743372335301,6.34591847639014e-05,-6.48539421306471e-05,29.719242825118,952
16,0.9253567254749981,29.710490079620218,950,1.0942911166925773,6.0429350638648196e-05,-6.092001982997674e-05,29.704205688575,950
17,0.9247723904723274,29.956897023257483,958,1.0955174306502544,5.990149457107923e-05,-6.0593151551598894e-05,29.958503900896,958
18,0.9249852410231284,29.884440246072533,956,1.0962340087307814,6.430819949472244e-05,-6.548255106727757e-05,29.888501387622,956
19,0.9248436753266052,29.945290272073734,957,1.0951909492516552,6.11806350224277e-05,-6.338809927039668e-05,29.947255710937,957
20,0.9250886542624327,29.83556176207233,953,1.0950076988336868,5.97447046754338e-05,-6.0334389014273684e-05,29.852275380925,954
21,0.9245956843546813,30.039563976566594,960,1.0961078200795094,6.126331658007867e-05,-6.271113193490193e-05,30.050418286331,960
22,0.9246147605832908,30.028989009625185,960,1.0954261465453485,6.191409076143823e-05,-6.42867936868831e-05,30.023008495931,960
23,0.9245946803426492,30.02533152485043,960,1.0961770256782886,6.137553124436897e-05,-6.222911362927757e-05,30.062855985457,960
24,0.9248035148453219,29.958333066563164,958,1.0952922400353569,6.130442247196012e-05,-6.341527920499834e-05,29.950090781967,958
25,0.9246187766314191,30.044752789422056,961,1.0958914175403496,6.267803839075347e-05,-6.114359732412078e-05,30.0528237611,961
