Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9257573262757981,39.76072859167482,1547,1.119624863761948,3.0890510069413854e-05,-3.090361559568199e-05,43.183331821742,1547
2,0.925630820759756,39.8478778961682,1550,1.119293272323576,1e-16,1e-16,1e-16,1550
3,0.9254139541608266,39.912940767311426,1553,1.119850205559799,1e-16,1e-16,1e-16,1553
4,0.925468170810559,39.848949148656644,1548,1.119208591808271,3.12957265640964e-05,-3.131451171627368e-05,43.238192533238,1548
5,0.9259802169469199,39.70556692236743,1545,1.1196918700999041,1e-16,1e-16,1e-16,1545
8,0.9259792129348878,39.63157881710179,1540,1.1181929449021772,3.1117047625023825e-05,-3.150018809048975e-05,43.026476884705,1540
11,0.9258727876594873,39.6916039766935,1544,1.1194425958446086,3.2382405280463163e-05,-3.251392313404432e-05,43.149645502388,1544
15,0.926545475720981,39.3525268214558,1530,1.1176034407557136,3.128465296081995e-05,-3.1587331198819944e-05,42.684479781518,1530
19,0.9259992931755294,39.59809932208121,1538,1.118462151805973,3.155375483074792e-05,-3.199248471721219e-05,42.975514944445,1538
23,0.9254621467383665,39.86902105837055,1550,1.1198703507996688,3.149463859391579e-05,-3.1465501242111915e-05,43.2798410501,1550
