Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8182356697362662,94.49140218875424,3640,1.303194456457514,4.505401752146482e-06,-4.382679889744155e-06,102.46685250181,3641
2,0.8181402885932185,94.5216842745923,3640,1.3032542433172147,1e-16,1e-16,1e-16,3641
3,0.8169304540945619,95.1372993580014,3665,1.306686155183879,1e-16,1e-16,1e-16,3665
4,0.8166704149782531,95.2832909365402,3670,1.307635643032691,4.438908949743933e-06,-4.313013941707258e-06,103.32711187184,3670
5,0.8181653888940205,94.50884839793571,3640,1.3025891938253629,1e-16,1e-16,1e-16,3641
7,0.8185790418512375,94.28973304878687,3632,1.302615032906982,4.535960745572189e-06,-4.389592509629585e-06,102.20138309589,3632
10,0.8164906968245107,95.37631916727743,3674,1.3082463709354086,4.425182061739391e-06,-4.3105699872597235e-06,103.40198188683,3674
13,0.8176222183846651,94.7919621374198,3650,1.3035858209038873,4.518595920969862e-06,-4.3735048745977844e-06,102.78896628363,3652
16,0.8177386837803864,94.7213225426406,3649,1.3042544886631093,4.50766927107723e-06,-4.396478955202327e-06,102.68719817596,3649
19,0.8156453186934992,95.80356106296801,3690,1.3083828949667564,4.345499562626371e-06,-4.252635662502826e-06,103.91708630142,3690
22,0.8172316577041859,94.95779558787638,3655,1.3062758734120297,4.53736211222626e-06,-4.451772628519336e-06,102.95128808004,3657
