Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9539419520403533,24.3222800626267,957,1.077017361264133,8.158958066442771e-05,-8.258991124719335e-05,26.740857398152,957
2,0.9539519921606741,24.32038394372876,957,1.0766127211899554,1e-16,1e-16,1e-16,957
3,0.9538736792221718,24.355299482055027,958,1.0765099178215545,1e-16,1e-16,1e-16,958
4,0.9539359279681607,24.324176181524635,957,1.076597911994918,7.54968906775856e-05,-7.775650837007425e-05,26.745335176914,957
5,0.953751189754258,24.4342858306261,962,1.0774758252620165,1e-16,1e-16,1e-16,962
6,0.9539780964735082,24.31469558703495,957,1.0768454420876674,1e-16,1e-16,1e-16,957
8,0.9539359279681607,24.324176181524635,957,1.076828075586543,7.801532194886206e-05,-7.748329401681441e-05,26.746317806022,957
11,0.9541005859414219,24.24218299332109,954,1.0770662609986128,7.979726399316897e-05,-8.025166149249751e-05,26.643960650185,954
15,0.9542582158304586,24.172351916668557,952,1.0762722625279755,8.139279971901496e-05,-8.256487341668256e-05,26.525952269946,952
19,0.9539299038959683,24.326072300422574,957,1.0766315773328876,7.872382247602217e-05,-8.099802827574073e-05,26.742862058635,957
23,0.9537712699948996,24.406169369728183,960,1.0773905659115846,7.87366606027302e-05,-7.935507388037118e-05,26.843706311247,960
