Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9850683330589034,12.126502613134639,526,1.0192441703943491,0.0001958514710003324,-0.00019970857610958448,13.244173938628,526
2,0.9851074895281545,12.11004871994939,527,1.0189686686803834,1e-16,1e-16,1e-16,527
3,0.985000060240722,12.199475282440755,527,1.019318363756397,1e-16,1e-16,1e-16,527
4,0.9849960441925936,12.182544965380435,528,1.0192255072948988,0.0001841949275562327,-0.0001916091812496399,13.284855319346,528
5,0.9850422287460693,12.141441526522009,527,1.019362047584406,1e-16,1e-16,1e-16,527
7,0.9851235537206678,12.050578920724957,522,1.019187597755043,0.00019525572957008308,-0.0001937304405196676,13.131178663672,522
11,0.9850231525174598,12.168677304481509,528,1.0193031659375327,0.00020435813931401662,-0.00020606930338459836,13.301414881726,528
14,0.984976967963984,12.200395433625266,529,1.0192631954666163,0.00019574058141462605,-0.0001988658315308587,13.312132148995,529
18,0.9849709438917916,12.185052261174558,529,1.0194093640457673,0.00019977510705795014,-0.00020389560830149587,13.334193373041,529
22,0.9849749599399199,12.17381030080805,527,1.0193553197581113,0.00019730759324542937,-0.00020698806636941828,13.273855448883,527
23,0.9850864052754809,12.087065255378018,525,1.0192265749098028,0.0001990247377030471,-0.00020090447090847645,13.223822485,525
24,0.9851526700695982,12.078504812072843,525,1.0190639603860567,0.00020266170633562327,-0.00021254111464742383,13.204140478854,525
25,0.9850803812032883,12.140656128358609,526,1.0192251131666266,0.00021258884229540168,-0.0002060072666563989,13.243274254239,526
