Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9873574804920462,6.679909634530582,263,1.0206620097075159,0.0005495837170477562,-0.0005447132045228809,7.3366826291076,263
2,0.987243023120389,6.736467878897552,265,1.0207931232897645,1e-16,1e-16,1e-16,265
3,0.9873313761792122,6.687494110122331,263,1.0206462016962456,1e-16,1e-16,1e-16,263
4,0.9873394082754687,6.685597991224395,263,1.0202044756440205,0.0004930277691216621,-0.0005180596669963435,7.3481159624409,263
5,0.9872731434813515,6.726987284407866,265,1.0206265213548558,1e-16,1e-16,1e-16,265
6,0.9872470391685174,6.734571759999615,265,1.0209726129630972,1e-16,1e-16,1e-16,265
8,0.9872771595294798,6.714825172856847,264,1.0206384272804812,0.0005215908709011634,-0.000537300189098615,7.3919999999996,264
11,0.9873012558182497,6.707240697265099,264,1.0206287297560457,0.0005380932165830471,-0.0005508344693533518,7.3706478873235,264
15,0.9873434243235971,6.6837018723264565,263,1.0205724196813488,0.0005528478753288643,-0.0005444356496781163,7.3481159624409,263
19,0.9872771595294798,6.714825172856847,264,1.0204845666331461,0.0005064402850301385,-0.0005226565029096954,7.3919999999996,264
23,0.987355472467982,6.679909634530582,263,1.0206333401668566,0.00048627765971191137,-0.0005059843377093629,7.3341794295272,263
