Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9697963060389315,28.076680624896994,1582,1.0709179740682868,5.391438438179945e-05,-5.4554418371847094e-05,31.434906689562,1294
2,0.9697029329199481,28.123160641239025,1594,1.07072378748818,1e-16,1e-16,1e-16,1298
3,0.969676828607114,28.214437082701764,1568,1.0707968109623023,1e-16,1e-16,1e-16,1299
4,0.9696788366311782,28.148040224708332,1577,1.0694777261286819,5.299332316096953e-05,-5.355494997752355e-05,31.521314210101,1298
5,0.9697983140629958,28.10368356013848,1588,1.071328926287272,1e-16,1e-16,1e-16,1297
7,0.9698063461592523,28.11854353703365,1578,1.069323098333023,5.454009306191357e-05,-5.4636426965112466e-05,31.372071208623,1293
11,0.9698354625081826,28.02077699243089,1625,1.0721685818675832,5.634279394100388e-05,-5.584133183043103e-05,31.388123745157,1292
14,0.9699077513744925,28.01150331577405,1579,1.0693250573302415,5.393615978056953e-05,-5.334074764467258e-05,31.317325935167,1290
18,0.9698565467608564,28.064430000251424,1596,1.0715634050577127,5.620081260498948e-05,-5.598965099594128e-05,31.380115073363,1293
22,0.9696808446552424,28.176823679031347,1572,1.0704597916253409,5.374106758208532e-05,-5.4381992071606654e-05,31.529540551872,1298
23,0.9697340572929426,28.113124686382072,1605,1.0704090261751689,5.353919982276122e-05,-5.3355485765387265e-05,31.408730118035,1293
24,0.9697822498704824,28.061557913640062,1571,1.0697568693353618,5.408758958148145e-05,-5.4212348124280334e-05,31.43173706169,1295
25,0.9698274304119261,28.026445034083306,1566,1.0707544122670816,5.368297854168753e-05,-5.2064279565409425e-05,31.431998735039,1295
