Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9756597363062799,25.09021887216105,1558,1.0620243905724684,6.287613436638671e-05,-6.367364765248976e-05,28.65556071992,1209
2,0.9756968847514669,25.186776606332373,1584,1.0614323002718455,1e-16,1e-16,1e-16,1212
3,0.9755994955843551,25.259611717695492,1634,1.0629417385593056,1e-16,1e-16,1e-16,1213
4,0.9755462829466548,25.21442341503568,1590,1.0632861731951329,6.137534205815513e-05,-6.205349728029474e-05,28.815984387443,1215
5,0.9755954795362267,25.3233434069104,1612,1.0627418177356895,1e-16,1e-16,1e-16,1215
7,0.9757420652929105,25.09482359484218,1598,1.0603626767784968,6.375932506250083e-05,-6.34017158814338e-05,28.612753529807,1208
11,0.9756215838490608,25.15780935413979,1627,1.06289754257498,6.478792742797452e-05,-6.449603285781718e-05,28.647133586258,1208
14,0.975597487560291,25.167204240456815,1590,1.0626783447387937,6.372074315203436e-05,-6.310002166447646e-05,28.713248663582,1211
18,0.9755633511512002,25.183253874578725,1582,1.061456791139468,6.386289631272022e-05,-6.380877737185596e-05,28.705318934809,1211
22,0.975597487560291,25.238559873509576,1590,1.0621169032473312,6.302767867890194e-05,-6.387115189889087e-05,28.773883939201,1213
23,0.9756456801378308,25.15866014543446,1607,1.0615396265089794,6.14312644134759e-05,-6.14356334999291e-05,28.72473848289,1211
24,0.9757320251725897,25.09848388453883,1609,1.0614669072968785,6.36806921697241e-05,-6.391615503942161e-05,28.644433278651,1208
25,0.9755523070188473,25.357138647899774,1646,1.064713341718123,6.229571421310139e-05,-5.99887627287446e-05,28.779806274129,1214
