Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9533034003879503,40.260081792076214,1790,1.1458797191392576,3.5879322823159006e-05,-3.5791418748808866e-05,44.319092653379,1790
2,0.953200991160678,40.29656812672927,1792,1.145646746407193,1e-16,1e-16,1e-16,1792
3,0.9530293051031924,40.43182686534227,1795,1.1457811021283304,1e-16,1e-16,1e-16,1795
4,0.9532913522435653,40.27649621701536,1791,1.1451215440389573,3.5244119718356786e-05,-3.5166403202555126e-05,44.362852070429,1791
5,0.9532240834374159,40.326485421750114,1798,1.1457283756532595,1e-16,1e-16,1e-16,1798
7,0.9532090232569347,40.284636052974385,1791,1.144313318291411,3.539848668101386e-05,-3.4944134067732965e-05,44.342248213381,1791
11,0.9535865317809968,40.00505858860486,1780,1.1442503168649973,3.6142422981473686e-05,-3.6276376401062604e-05,44.100298242062,1780
14,0.9536025959735102,40.018886781257685,1780,1.1433704902417523,3.4905021950821056e-05,-3.4668152992034346e-05,44.111012078638,1780
18,0.9535544033959703,40.044686515911515,1784,1.1444278168388768,3.648710874914792e-05,-3.6231213317018284e-05,44.137531635689,1784
22,0.9531517945711061,40.40934294460925,1800,1.1451446417012878,3.4846339354793355e-05,-3.502019577590139e-05,44.564152060349,1800
