Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9064331066943506,52.14446731821376,1949,1.1476405620856982,1.935069278492964e-05,-1.9381508812111913e-05,54.429027642696,1949
2,0.9064009783093241,52.18722048989118,1950,1.1466925622109507,1e-16,1e-16,1e-16,1950
3,0.9057473664764398,52.471763501000495,1963,1.1480858787276043,1e-16,1e-16,1e-16,1963
4,0.906325677406918,52.19697339534499,1951,1.14674403286194,1.9116750112970637e-05,-1.9199763520898616e-05,54.49467477356,1951
5,0.9059762812197542,52.377585081282646,1959,1.147574085092128,1e-16,1e-16,1e-16,1959
8,0.906575676402906,51.99723703759978,1945,1.1464583544874039,1.9415442386520777e-05,-1.9540381148426595e-05,54.332805863157,1945
11,0.9064170425018373,52.078540112414935,1947,1.1470116132982098,1.9551128113844877e-05,-1.9846272348756787e-05,54.430718758317,1947
15,0.9071931438026354,51.60667881779272,1934,1.1453890035887462,1.9354865942490858e-05,-1.9583692667535734e-05,53.967219148338,1934
19,0.9065084075967567,52.06732127201172,1947,1.145709172305638,1.920458718802881e-05,-1.917125872213075e-05,54.396446758482,1947
23,0.9059923454122675,52.36819977156797,1959,1.1483581822989268,1.962691460907147e-05,-1.9439587095762882e-05,54.702327502375,1959
