Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9484540222730029,40.0940150176531,1712,1.0749223248895445,2.7514905076995017e-05,-2.7376383504611636e-05,43.592265063045,1710
2,0.9485644635965318,40.020486987979716,1707,1.0743527132142654,2.7345869583029363e-05,-2.7299687127693076e-05,43.491907331486,1707
3,0.948266272023004,40.17945877279856,1710,1.075082500427356,1e-16,1e-16,1e-16,1709
4,0.9484690824534842,40.106121312675214,1709,1.0745111364048376,2.779147425502493e-05,-2.766067339331856e-05,43.577598688388,1709
5,0.9482843442395814,40.16329073393837,1714,1.0749133496586034,1e-16,1e-16,1e-16,1714
7,0.9484148658037518,40.13793472659398,1710,1.0746872628298447,2.73098347641651e-05,-2.6786361771635456e-05,43.534633966969,1709
11,0.9485734997048204,39.95990646802074,1705,1.0746817533182287,2.7910201746448756e-05,-2.7997633729941276e-05,43.375528456528,1700
14,0.9484971947903824,39.933876695570795,1700,1.0740844562757672,2.7013167406784487e-05,-2.677938316643989e-05,43.364196554177,1700
18,0.9486116521620395,39.921770400548695,1703,1.0744959350765866,2.844270646522216e-05,-2.8225020746283657e-05,43.368511722007,1702
22,0.9481678788438601,40.26677552687869,1716,1.0749699903072454,2.70497268361795e-05,-2.7192686556876458e-05,43.766979987421,1716
