Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9478837434387813,28.200656773060697,1042,1.0776949477201472,6.651668918312023e-05,-6.766369520289198e-05,29.392714560457,1042
2,0.9479520162569628,28.1463622433308,1041,1.0771226865421506,6.229627962020388e-05,-6.266811217222603e-05,29.330520949832,1041
3,0.9478475990056264,28.135626598483103,1042,1.0768722737661622,6.29269831566759e-05,-6.329017709043436e-05,29.421059307501,1042
4,0.9478445869695302,28.19597708064595,1043,1.0770714315392247,6.258172025384488e-05,-6.403408268598782e-05,29.431913101035,1043
5,0.94766587282782,28.301013516708363,1047,1.0779236743396368,6.29557771380687e-05,-6.393109473664044e-05,29.476863928432,1047
6,0.9478486030176586,28.191346433079648,1043,1.0777627285758422,6.219224369259834e-05,-6.228880230467258e-05,29.387219805891,1043
7,0.9482361516620416,27.960960393757233,1035,1.076185495074206,6.531859427095402e-05,-6.57035035396421e-05,29.184308469738,1035
8,0.9477953903799583,28.17943467436615,1042,1.077194118786466,6.19562814659036e-05,-6.217608437871801e-05,29.415401151096,1042
10,0.947716073429424,28.233708889054657,1045,1.0775896766979565,6.242678271854294e-05,-6.310022911858615e-05,29.496005644379,1045
11,0.9480845458451974,28.028786523375885,1038,1.0772445491523397,6.469152567746814e-05,-6.508830215479779e-05,29.285737675958,1038
13,0.9481467945911863,27.968514977705237,1037,1.0763674054559973,6.775994734138948e-05,-6.910710956939612e-05,29.276823845528,1037
14,0.9477984024160545,28.21577948431763,1044,1.0767755858575254,6.434024959435568e-05,-6.460899540347922e-05,29.451839117384,1044
15,0.9483184806486721,27.906175896791325,1035,1.0764051716245755,6.418813343454404e-05,-6.457689296101607e-05,29.144931456721,1035
16,0.948091573929422,28.058247709563037,1037,1.0768800091818738,6.250528661533407e-05,-6.274920998944931e-05,29.26295563252,1037
17,0.9478325388251453,28.155869924542337,1043,1.0770223120239806,6.22109057031712e-05,-6.260488988407646e-05,29.42615612883,1043
19,0.9477733021152526,28.215444585144134,1043,1.0771702880861997,6.308766593118338e-05,-6.38237595714349e-05,29.448192686304,1043
22,0.9477100493572315,28.261480874176723,1045,1.0772369644777462,6.447330921007534e-05,-6.656064601994128e-05,29.481035825586,1045
23,0.9476498086353067,28.242766071276304,1045,1.0782559400493663,6.34478616872277e-05,-6.390036531556122e-05,29.520719000999,1045
