Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9756587322942478,25.12468816016484,1209,1.0977726414514124,7.892779922189142e-05,-8.023715045130084e-05,28.656126785559,1209
2,0.9756557202581516,25.08624989008493,1212,1.097149750104691,1e-16,1e-16,1e-16,1212
3,0.9756165637889005,25.11062992971588,1213,1.0969467099722068,1e-16,1e-16,1e-16,1213
4,0.9755643551632323,25.131756743635414,1215,1.0966692327238838,7.638483825959336e-05,-7.741027492132189e-05,28.808024705682,1215
5,0.9756035116324834,25.101648879064555,1215,1.0973001790192534,1e-16,1e-16,1e-16,1215
7,0.9756667643905045,25.12694906988002,1208,1.0971641222669064,7.941751886871247e-05,-7.938092618328643e-05,28.649716563228,1208
11,0.9756918646913064,25.083298866981366,1208,1.0978634428580296,7.95237628443712e-05,-7.948314067474461e-05,28.637248250755,1208
14,0.9756396560656383,25.07973666698162,1211,1.096253814547208,7.798375192793019e-05,-7.722531164064045e-05,28.716204296367,1211
18,0.9755894554640343,25.11733372236922,1211,1.0976198868939064,7.984451031848754e-05,-8.000351711817064e-05,28.699230797949,1211
22,0.9756426681017345,25.07127150845146,1213,1.0963712940832668,7.752991200428367e-05,-7.880409771403768e-05,28.737727862442,1213
23,0.9756968847514669,25.052730926818246,1211,1.0969496958260156,7.672311298003324e-05,-7.681809587948366e-05,28.708542183912,1211
24,0.9757370452327501,25.021012797674487,1208,1.0969473502293996,7.899394289671247e-05,-7.941902174705375e-05,28.647497482175,1208
25,0.9755191746217887,25.195344103226862,1214,1.0975776561330473,7.753697909070139e-05,-7.509931713889973e-05,28.772252532905,1214
