Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8805376283629383,55.738834983596824,2028,1.212648775184639,1.862673692760554e-05,-1.8634741818734625e-05,55.868561167571,2029
2,0.8805808008803178,55.75354385918806,2030,1.2112884733656681,1e-16,1e-16,1e-16,2030
3,0.879594861064815,56.18811030103054,2045,1.2151812024364277,1e-16,1e-16,1e-16,2045
4,0.8803247778121372,55.848349804084926,2033,1.2130677636002682,1.839038590522216e-05,-1.8548090814651527e-05,55.984732056523,2033
5,0.8801751800193574,55.95825930703399,2039,1.2133015556959839,1e-16,1e-16,1e-16,2039
6,0.8800366263589303,55.97633981307496,2038,1.2125208805594627,1e-16,1e-16,1e-16,2038
7,0.8803699583535809,55.8491188539655,2033,1.2106625842539325,1e-16,1e-16,1e-16,2034
8,0.8811621238468922,55.45893219665616,2018,1.210673022928187,1.881231958348587e-05,-1.901544638893075e-05,55.585455503724,2018
9,0.8812996734952872,55.39537753363035,2018,1.2102361189839272,1e-16,1e-16,1e-16,2018
10,0.8799753816249734,56.03396930993037,2040,1.2139615552304432,1e-16,1e-16,1e-16,2040
12,0.8808187517319207,55.60179853082418,2024,1.2124061913402264,1.924576361416953e-05,-1.9224410420425487e-05,55.729730198364,2024
16,0.8799522893482356,56.01046995323783,2040,1.213718972347254,1.9197638080690305e-05,-1.9248119972668145e-05,56.137719079231,2040
20,0.8812484688816511,55.43734530714436,2017,1.210730777264179,1.8739630763851525e-05,-1.8645155495237673e-05,55.502491361274,2017
23,0.8805245762065212,55.74689588306364,2031,1.213274917038194,1.902069489530194e-05,-1.89787988862759e-05,55.930553704109,2031
