Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9684027373384043,27.31636984272954,1657,1.0710476702724239,6.067809796308698e-05,-6.147962380936953e-05,29.936540216385,1209
2,0.9683796450616664,27.356917921220703,1663,1.0708357759841889,1e-16,1e-16,1e-16,1212
3,0.9682902879908113,27.449620829386763,1660,1.0709440333693,1e-16,1e-16,1e-16,1213
4,0.9681989228958919,27.462607807347283,1663,1.0709078021382177,5.9014933250529645e-05,-5.9767286901705266e-05,30.105848058333,1215
5,0.9683103682314529,27.397078088931334,1638,1.0715361546950237,1e-16,1e-16,1e-16,1215
7,0.9684910903972274,27.26526991726025,1646,1.0702841298845431,6.09526199543446e-05,-6.071712193673906e-05,29.903601901763,1208
11,0.9685352669266388,27.272877512815285,1668,1.0709152279292091,6.170086517897174e-05,-6.145292967210527e-05,29.926665028645,1208
14,0.9683314524841266,27.366017376610326,1639,1.0704733666263628,6.0346465390885315e-05,-5.9743100304568424e-05,30.004112038917,1211
18,0.9684298456632704,27.32234405374839,1635,1.070912497092723,6.122922328357451e-05,-6.119527081587478e-05,29.977772480124,1211
22,0.9683515327247681,27.382313396811178,1645,1.071127897385243,5.9039826370843216e-05,-5.979672475796898e-05,30.044470295049,1213
23,0.9683404885924153,27.38856388555272,1662,1.0713466813319594,5.8936863273392806e-05,-5.8951023808374514e-05,30.005887277334,1211
24,0.9685011305175482,27.264675088646886,1663,1.0705728915249146,6.052409173429363e-05,-6.0932416595689754e-05,29.911188020518,1208
25,0.9683153882916132,27.38867551861055,1658,1.071127783739079,5.9124577281779506e-05,-5.69146967541928e-05,30.069239471004,1214
