Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8521371400114859,74.74728464755671,2857,1.3112650954182228,1.0793857070803548e-05,-1.0668563243748476e-05,75.023268099656,2858
2,0.8522114369018599,74.67427251000449,2855,1.309513007621555,1e-16,1e-16,1e-16,2855
3,0.8514664599740563,75.07389071695505,2870,1.3146893972713152,1e-16,1e-16,1e-16,2870
4,0.851824892269509,74.86002676887107,2860,1.311982686419598,1.0702002832233351e-05,-1.0636092723814183e-05,75.108067655337,2861
5,0.8519273014967811,74.81826591318989,2862,1.3108448521247158,1e-16,1e-16,1e-16,2862
6,0.8516552142360874,74.957149440012,2865,1.311671964601956,1e-16,1e-16,1e-16,2865
7,0.8527184629780603,74.44125680339107,2845,1.3093305765398453,1e-16,1e-16,1e-16,2846
8,0.8522847297802016,74.6456170370221,2854,1.3115455721486282,1e-16,1e-16,1e-16,2854
9,0.8526532021959751,74.42699165510928,2846,1.3077337981466648,1e-16,1e-16,1e-16,2846
10,0.851824892269509,74.88771585074234,2863,1.314697266110645,1e-16,1e-16,1e-16,2863
12,0.8517556154392955,74.8997105127066,2860,1.3141804834600466,1.0734687449204542e-05,-1.0649720392455955e-05,75.171395256037,2863
16,0.8516431660917024,74.95762586388706,2865,1.31242914046401,1.083833474657108e-05,-1.0880593233221275e-05,75.186432002743,2865
