Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9807028887434187,19.907017327698295,1245,1.0495108381818796,9.521938053335069e-05,-9.596990107942604e-05,22.691421016908,957
2,0.9806767844305846,19.99414747898696,1283,1.0494386665937627,1e-16,1e-16,1e-16,957
3,0.9806486720936863,19.961337782313368,1251,1.0482309640896434,1e-16,1e-16,1e-16,958
4,0.980769153537536,19.861842568399414,1242,1.0486337417488258,8.771966931178616e-05,-8.976977952054405e-05,22.702685258953,957
5,0.9805763832273766,20.04577006825788,1303,1.0494694581762016,1e-16,1e-16,1e-16,962
7,0.9807651374894076,19.850005779419533,1257,1.0486261279087028,9.360363775842882e-05,-9.307414052711025e-05,22.571674296459,952
11,0.980745057248766,19.886942613062494,1265,1.0494103376077928,9.297982808490859e-05,-9.2930087134482e-05,22.6285614904,954
14,0.9807289930562528,19.880485206488107,1256,1.049041002079269,9.465713886428477e-05,-9.509251219171968e-05,22.669226629317,956
18,0.9806797964666809,19.97320446293699,1261,1.0502251329977526,9.5849498458195e-05,-9.655133822035125e-05,22.658689938352,956
22,0.9806848165268413,19.933839269992102,1271,1.0480997753787027,9.281256151311357e-05,-9.52984725268133e-05,22.748036121844,960
23,0.9806215637688203,20.049864508661617,1275,1.0499286009643072,9.248605308834571e-05,-9.295942450821497e-05,22.783505790547,960
24,0.9807350171284452,19.881247484688224,1248,1.048348038468879,9.217690867873353e-05,-9.429929980887755e-05,22.719139134951,958
25,0.9806456600575901,20.005008300253415,1286,1.0490419744697757,9.25032253734205e-05,-8.969770755586815e-05,22.782070108221,961
