Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9798374303717656,11.608430326964116,439,1.0315858573417265,0.00025459779816188366,-0.00025979674914404434,12.135136141806,439
2,0.9798173501311239,11.616484454750474,439,1.0310775300191757,1e-16,1e-16,1e-16,439
3,0.9797360251565255,11.605830551316867,439,1.0306093234962366,1e-16,1e-16,1e-16,439
4,0.9798032939626748,11.622813879984214,439,1.0312065845637657,0.00024101926834869806,-0.00025074471783512463,12.142622739249,439
5,0.9797852217460974,11.636760477375342,439,1.031423360841026,1e-16,1e-16,1e-16,439
6,0.9798263862394126,11.648288292066892,440,1.0313481559440307,1e-16,1e-16,1e-16,440
8,0.979793253842354,11.5873987978196,438,1.0314852205708498,0.00024134203930537397,-0.00024734055453761773,12.133709224843,438
11,0.9797691575535841,11.657380975776055,441,1.0316782573265293,0.0002604298685566759,-0.0002661772600491967,12.188971528336,441
15,0.9799709639720322,11.544264487042117,436,1.0309699051086432,0.00027249920330537394,-0.00027551811140819944,12.037442846948,436
19,0.9798243782153485,11.644068675244398,439,1.0314739276796192,0.0002596205955365097,-0.00026507785314969527,12.143686441767,439
23,0.9797641374934237,11.625074789699392,439,1.0310563706289053,0.0002532713045101385,-0.00025860973360387814,12.133475632017,439
