Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8755818249725905,63.836592381769485,2489,1.1662299765797188,1.1438351350204987e-05,-1.1354364726101939e-05,70.22061076514,2489
2,0.8757314227653704,63.78461177336178,2488,1.165347656710274,1.1230987393782826e-05,-1.1178001039257619e-05,70.159630168322,2488
3,0.8750145581744652,64.10990300911465,2499,1.1680064106889774,1e-16,1e-16,1e-16,2499
4,0.8752936735193835,64.02379226054408,2498,1.1660807492771597,1.1060382368221606e-05,-1.1025633292691967e-05,70.484470550785,2498
5,0.8749121489471929,64.21321358078775,2505,1.167119866358838,1e-16,1e-16,1e-16,2505
7,0.8750145581744652,64.14828546266564,2502,1.166362434412122,1.1080400751681994e-05,-1.083016638292133e-05,70.489859197068,2502
10,0.8751209834498657,64.09551945609454,2500,1.1675887684314237,1.1139577242930748e-05,-1.1084467393711912e-05,70.479426180969,2500
13,0.8748187758282095,64.21164278446096,2503,1.1676981061333815,1.1024684748705484e-05,-1.0981463635373407e-05,70.613805421677,2503
16,0.8754462833482597,63.921267087034366,2493,1.1664074221599183,1.1504014191237675e-05,-1.1472288903341828e-05,70.257478385614,2493
19,0.8750948791370315,64.10120781278835,2500,1.1672690141476454,1.1202324578505263e-05,-1.1195504639527979e-05,70.510711796634,2500
22,0.8749332331998667,64.20752522409394,2505,1.1660105496102893,1.0673680678132854e-05,-1.0656981931909473e-05,70.572776833895,2505
23,0.8746621499512051,64.3160640768686,2508,1.1673637974082065,1.1075724976436123e-05,-1.0952443030730748e-05,70.777202259023,2508
