Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8670718189886788,67.16303047949934,2567,1.2761287493711448,1.3529325923879225e-05,-1.3454107730561773e-05,67.437287261864,2567
2,0.867087883181192,67.15508121309037,2567,1.2741169383859554,1e-16,1e-16,1e-16,2567
3,0.8665226244071309,67.45232534783514,2578,1.2786285581125607,1e-16,1e-16,1e-16,2578
4,0.866573829020767,67.39448216146643,2574,1.2765797318538632,1.3150053436944044e-05,-1.3242716830761219e-05,67.651054472004,2575
5,0.8664212191918907,67.49491387484771,2582,1.276582154926215,1e-16,1e-16,1e-16,2582
6,0.8665517407560612,67.42734370791037,2578,1.2761639107946916,1e-16,1e-16,1e-16,2578
7,0.8667645913068622,67.32381944672393,2573,1.2748842811535324,1e-16,1e-16,1e-16,2574
8,0.8678820566985674,66.76015904683736,2552,1.2732498953862161,1.3445645797417176e-05,-1.3468429255297506e-05,67.019630467032,2552
9,0.8680306504793154,66.66583629749604,2549,1.2715001930654017,1e-16,1e-16,1e-16,2549
10,0.8666400938148843,67.38350293546168,2575,1.2787524274144138,1e-16,1e-16,1e-16,2575
12,0.8669543495809254,67.20907634513429,2568,1.2786186780429276,1.3677873025022716e-05,-1.3735257987982273e-05,67.464909372249,2569
16,0.8667324629218357,67.31673451497055,2573,1.2762909624976524,1.3613622515231026e-05,-1.3686403082104155e-05,67.537107756069,2573
20,0.8671451118670206,67.12470384247726,2565,1.2783316921550134,1.345424608468698e-05,-1.339670295010748e-05,67.343844330974,2566
23,0.8662876855916242,67.50880465570991,2579,1.2765233307787955,1.3221847426566207e-05,-1.3124463588562881e-05,67.781702889138,2580
