Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.714955964032273,113.73659212868664,3635,1.4080246373170322,2.557032466540831e-06,-2.5053901301225485e-06,113.40212706487,3641
2,0.7148505427689046,113.74869842370876,3633,1.4085129206409737,2.6042389729099174e-06,-2.566437502217507e-06,113.48687776683,3641
3,0.7130443251231923,114.47971683045216,3660,1.4139404262517148,2.516079890751468e-06,-2.4689865570217173e-06,114.12067124005,3665
4,0.7125844876124996,114.66000599874057,3665,1.413592717183262,2.511088215356122e-06,-2.4569486683484766e-06,114.39627777728,3670
5,0.7150302609226469,113.69000725096726,3634,1.4063144044329445,2.5388837464444323e-06,-2.477999737519557e-06,113.34043648184,3641
6,0.7156557604186329,113.38126519317468,3619,1.4077482322233632,2.6192526019444874e-06,-2.5811786061429364e-06,113.12713657801,3630
7,0.7156888928156915,113.43203979607281,3627,1.4067137614738685,2.5647856250708037e-06,-2.501322077669806e-06,113.11281817069,3632
8,0.7163525447688965,113.14141094088681,3616,1.4076146544367432,2.622245855457618e-06,-2.5319890059844876e-06,112.94359080196,3621
9,0.7146266480857506,113.82757313922198,3637,1.4090626363702843,2.5914043360072023e-06,-2.5415758997404985e-06,113.57851097442,3644
10,0.7123615969413778,114.76305383605192,3666,1.41667737223698,2.5069161170520777e-06,-2.4653703917925763e-06,114.4616808799,3674
11,0.7162380873972394,113.18492639076433,3618,1.4083969937121792,2.6083291981040444e-06,-2.5600723658857617e-06,112.94072234969,3622
12,0.7135684194039381,114.22210739469448,3646,1.413664733899521,2.560083845662161e-06,-2.507680621403324e-06,113.96760279897,3656
13,0.7140854856004595,114.05526527995885,3646,1.409726193351828,2.575698897287424e-06,-2.5125741938551803e-06,113.77518643358,3652
14,0.7176286440616705,112.59188093626092,3598,1.4018096839009226,1e-16,1e-16,1e-16,3603
15,0.7171326621178228,112.84906976467245,3606,1.4057187280860388,2.6189428319283105e-06,-2.5641715052131857e-06,112.56956076041,3613
16,0.7142571716579451,113.99548650644608,3645,1.4097037685721456,2.544954159102493e-06,-2.502188833001884e-06,113.65237294318,3649
17,0.7096909249360445,115.75310137357586,3702,1.419882913892711,2.4573949530493077e-06,-2.4036358660530747e-06,115.45723609994,3705
18,0.7160603772675612,113.20388757974372,3617,1.4095954011665146,2.6117104312227148e-06,-2.591064712377396e-06,112.97484087518,3624
19,0.7109298757836314,115.34132782675474,3686,1.41697335191666,2.45549317021374e-06,-2.424286874373518e-06,115.06388353332,3690
20,0.714931867743503,113.70861042080986,3633,1.4130064757893284,2.613813012629806e-06,-2.5580258317912466e-06,113.45762375682,3639
21,0.7132230392649026,114.37391531126774,3653,1.4085056235148747,2.4774092970859835e-06,-2.4214690614026595e-06,114.04013844067,3661
22,0.7134800663451151,114.24074326110271,3648,1.4130719281600266,2.5757382683385045e-06,-2.552916052377064e-06,113.97703548144,3657
23,0.7145352829908314,113.8018686893432,3635,1.4110426794310797,2.5606129452945154e-06,-2.5265681531233243e-06,113.57629135803,3643
24,0.7106085919333657,115.39476082675093,3686,1.4194473946520523,2.457909713724432e-06,-2.3934776707399444e-06,115.14627500318,3694
25,0.7147913060590119,113.79962412791082,3639,1.411330008578616,2.5884078752633798e-06,-2.5283197195039334e-06,113.40222357183,3643
