Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9859890120923209,14.446188411868008,700,1.012785769352933,0.0001303251235074792,-0.00013303902288842106,16.580798938308,700
2,0.9859137111899149,14.505888248888565,699,1.0128738535997657,1e-16,1e-16,1e-16,699
3,0.9858594945401826,14.585429957826909,701,1.0129394225501898,1e-16,1e-16,1e-16,701
4,0.9858333902273485,14.586810184603673,702,1.0129393321484426,0.00011998486054027701,-0.00012279822469351802,16.641108664423,702
5,0.9859438315508773,14.480873912398147,700,1.0129170854176033,1e-16,1e-16,1e-16,700
7,0.9860693330548873,14.335809256724321,693,1.0127806141815638,0.00012483763561861496,-0.00012465317266481993,16.429388358237,693
11,0.9859317834064923,14.493170776970278,697,1.0129370330790801,0.0001305258101467036,-0.000130859904345928,16.528799053347,697
14,0.9859287713703961,14.469687768560552,696,1.0127430909836603,0.0001310868534834349,-0.00013029253640919666,16.487152716776,696
18,0.9857932297460653,14.613125811378664,704,1.0130982628990257,0.00013376372656121884,-0.00013616031033961221,16.698410558909,704
22,0.9858665226244071,14.560550374357598,701,1.0129725379071124,0.00012696353686759003,-0.00013249505550238228,16.629149380741,701
23,0.9858424263356372,14.58265315599056,701,1.0129193925667497,0.00012866944701141273,-0.00012853489621595567,16.63192540175,701
24,0.9858635105883109,14.532203875663559,701,1.0129161857379787,0.0001250641727592244,-0.00013087698341750695,16.608795097325,701
25,0.9858494544198617,14.599852979093106,702,1.013009727572672,0.0001346295079536842,-0.00013096617002836567,16.648665489836,702
