Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9111107987518122,54.33272047453233,2263,1.1498251731211502,1.7688963883338506e-05,-1.7588732463068146e-05,54.68291577118,2263
2,0.9114290705659817,54.18603878260515,2257,1.148499269288857,1.7626054260526316e-05,-1.7701702650720223e-05,54.505959468829,2257
3,0.9106258609403175,54.631019513482734,2274,1.1497617315962985,1.7692623163539057e-05,-1.7735791856021054e-05,54.93573826568,2274
4,0.9106379090847024,54.61772636615579,2276,1.150113951747638,1.7095841669519116e-05,-1.7064724111568976e-05,55.02855483963,2277
5,0.9110103975486042,54.40243314644656,2269,1.148450638907628,1.76046389143723e-05,-1.7603550860680334e-05,54.733000671268,2269
6,0.910807587118124,54.52762323363697,2273,1.1492502491055099,1.7141226732644877e-05,-1.7202901652585042e-05,54.880574998722,2273
7,0.9109049762852358,54.479316458286846,2269,1.147075410499502,1.7351600800392245e-05,-1.703116756864266e-05,54.785591474893,2269
8,0.9115274637451255,54.0541257495567,2252,1.1470019221065566,1.7307200013439336e-05,-1.747144446224266e-05,54.421813482747,2252
12,0.9112122039670524,54.2555118401209,2261,1.1473723809011787,1.7573334823756234e-05,-1.7542370440655956e-05,54.631082656772,2261
16,0.9108778679603696,54.494557574282084,2272,1.1476398866120823,1.7871541292741273e-05,-1.784745826490748e-05,54.858081437232,2272
20,0.911296540977747,54.20505578811343,2259,1.1479610214361171,1.768778248183047e-05,-1.7675561512693628e-05,54.584328931201,2259
23,0.9107724466970012,54.566433066214586,2274,1.1462526296331546,1.7296337278690306e-05,-1.729334990192687e-05,54.955163074181,2274
