Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8148109846948406,93.66377637077078,3581,1.2783160663193376,6.623948024594349e-06,-6.535601820272023e-06,86.383344269339,3581
2,0.8157818643298621,93.1060016688085,3561,1.2769892896004313,1e-16,1e-16,1e-16,3561
3,0.8145107850972486,93.75968345979983,3586,1.2742186768971748,1e-16,1e-16,1e-16,3586
4,0.8143390990397629,93.88875429788067,3589,1.2795975755714792,1e-16,1e-16,1e-16,3590
5,0.816093108059807,93.09428608948882,3559,1.2735675834846878,1e-16,1e-16,1e-16,3559
6,0.8152888944221107,93.34826793211548,3568,1.2792885750983418,1e-16,1e-16,1e-16,3569
7,0.8162025453713038,92.95564614382376,3555,1.2734137935349303,1e-16,1e-16,1e-16,3555
8,0.8166031461721037,92.7195187362005,3541,1.2735960302149676,1e-16,1e-16,1e-16,3541
9,0.8153089746627523,93.40166146386558,3571,1.274690899122732,1e-16,1e-16,1e-16,3571
10,0.8141754450785338,93.98672495539438,3593,1.2765691458437685,1e-16,1e-16,1e-16,3594
