Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9327934425966161,38.6795775553482,1463,1.1076105566497771,3.4870967541194465e-05,-3.5116372862812193e-05,40.416611554885,1463
2,0.9327342058867234,38.65256504350437,1462,1.1064218667287928,1e-16,1e-16,1e-16,1462
3,0.9323024807129289,38.91148254122707,1469,1.1089618816501985,1e-16,1e-16,1e-16,1469
4,0.9326779812129269,38.70111143325297,1464,1.1053846975923458,3.49430315672133e-05,-3.526496103258947e-05,40.481023486171,1464
5,0.9327813944522311,38.64029129889551,1463,1.1060983378910885,1e-16,1e-16,1e-16,1463
6,0.9323305930498271,38.892721498400086,1470,1.1076319289253491,1e-16,1e-16,1e-16,1470
8,0.9328968558359203,38.560433843988385,1458,1.105938877520119,3.475803666614072e-05,-3.518206814284654e-05,40.319615952114,1458
11,0.9328366151139955,38.61188898367256,1461,1.108755700616839,3.672850048635014e-05,-3.692640885910028e-05,40.414510273304,1461
15,0.9333637214308377,38.37955661876707,1451,1.106837976244832,3.529847851218061e-05,-3.548456067215845e-05,40.057863012432,1451
19,0.9330765739896627,38.46968964292962,1453,1.1070444575406992,3.583385727390803e-05,-3.649012398198338e-05,40.19794894927,1453
23,0.9327382219348517,38.637679141724014,1462,1.1066654387166284,3.522958581596343e-05,-3.523533303498725e-05,40.434184417992,1462
