Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9172252320271806,50.58682445646911,2108,1.1372561875205827,2.0419415744470916e-05,-2.0434879780643768e-05,50.934869335413,2108
2,0.9174039461688909,50.53335875990728,2107,1.1349352912246695,2.0109168352368975e-05,-2.0224102202941827e-05,50.889826362941,2107
3,0.9166439090606062,50.98258783741442,2124,1.138460655015449,2.0140755832978396e-05,-2.0262966983281994e-05,51.311755911349,2124
4,0.9170515379456308,50.71188656231886,2113,1.136565399617041,1.951686195060277e-05,-1.9504644993895846e-05,51.05671172185,2113
5,0.9169882851876097,50.76152732451919,2116,1.140717969646222,2.060053326813075e-05,-2.0673834807045984e-05,51.061662778587,2116
6,0.916967200934936,50.80109266361645,2118,1.1362013257179544,1.9347182842170637e-05,-1.946305821168532e-05,51.138163199899,2118
7,0.9169410966221019,50.76128093844024,2116,1.1360643154083547,2.000686293683989e-05,-1.9803249111366206e-05,51.067862971806,2116
8,0.9176137846835957,50.28081973226676,2093,1.1363713008186738,2.0155942172006648e-05,-2.0226213694176177e-05,50.597213817703,2093
12,0.9175615760579274,50.44354428663539,2103,1.1387311456203324,2.0660236710702494e-05,-2.0522099754054295e-05,50.792455770029,2103
16,0.9171680033413521,50.633987814519045,2111,1.1365926686184484,2.078296262578061e-05,-2.0799911945592245e-05,50.995693466822,2111
20,0.9176880815739695,50.315965308389146,2098,1.134814681266933,2.021894824912687e-05,-2.015588459574072e-05,50.700345406149,2098
23,0.9172091678346673,50.612877348882336,2109,1.1394038193349982,2.0341130664247092e-05,-2.0333815391259832e-05,50.948678188801,2109
