Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.967660772446697,17.6191011091997,700,1.0295668469604653,0.00012135654307445984,-0.00012443151347844877,19.356783414148,700
2,0.9677621776619371,17.57882253675077,699,1.0292412265610702,1e-16,1e-16,1e-16,699
3,0.9679228195870699,17.558425304465715,701,1.0293364505118177,1e-16,1e-16,1e-16,701
4,0.967886675153915,17.577616531241212,702,1.0291110163055348,0.0001111216979432687,-0.00011444330067058172,19.405948753882,702
5,0.9677792458664825,17.57604573491442,700,1.0296911162093658,1e-16,1e-16,1e-16,700
6,0.9679067553945566,17.544137036220633,700,1.0294219812175454,1e-16,1e-16,1e-16,700
8,0.9679880803691552,17.490815669282266,698,1.0293744305312835,0.00011277710155523547,-0.00011332415923401663,19.308705694255,698
11,0.9679308516833266,17.5078807393637,697,1.0294735339192835,0.00012176105914814405,-0.00012250945621085872,19.293252393706,697
15,0.968136674149903,17.42833903042536,695,1.0291535587181773,0.00012193235088775624,-0.00012405613030049863,19.21629841522,695
19,0.9677320573009747,17.569897302628352,698,1.029544585872599,0.0001192311125768421,-0.00012154627024199446,19.317971129588,698
23,0.9678244264079261,17.590889363526774,701,1.0295111879949113,0.00012018711735168976,-0.0001205663577699723,19.402088522856,701
