Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9214772229830402,45.191942098982004,1710,1.1266599729348483,2.6262534538831025e-05,-2.6282999052383383e-05,47.243014864178,1710
2,0.9214852550792969,45.13390553814136,1707,1.1265927352845853,1e-16,1e-16,1e-16,1707
3,0.9214340504656607,45.197147260120275,1709,1.1265113048236153,1e-16,1e-16,1e-16,1709
4,0.9214701948988157,45.163836376523136,1709,1.1262959741622964,2.6396823247419392e-05,-2.643399549414848e-05,47.251685648822,1709
5,0.9212653764442713,45.33956425713509,1714,1.127662593806218,1e-16,1e-16,1e-16,1714
8,0.9215967004148578,45.07512585230532,1705,1.1259327094819251,2.6241080393500276e-05,-2.6330162906064266e-05,47.123700675588,1705
11,0.9216549331127184,45.01848189976568,1700,1.126966896811417,2.664717287682327e-05,-2.6880409221156788e-05,47.015563587757,1700
15,0.9223296291982763,44.70859642467292,1691,1.1248590096035835,2.6023977025744046e-05,-2.6445549680036567e-05,46.690526196234,1691
19,0.9215454958012217,45.073715733884804,1702,1.1245177111317521,2.575977361019169e-05,-2.6056443382696954e-05,47.059472328849,1702
23,0.9210294336167325,45.48626626410367,1719,1.1291497659948837,2.607585717132521e-05,-2.6049314439249863e-05,47.509207081897,1719
