Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9580061927462139,22.18195254255819,873,1.0424889477736963,8.75884161060266e-05,-8.81713136901374e-05,24.360016451479,873
2,0.9582029791045016,22.07831664831394,869,1.0422245273815887,1e-16,1e-16,1e-16,869
3,0.9579519760964815,22.197121493741687,873,1.0424842665147993,1e-16,1e-16,1e-16,873
4,0.9581246661659993,22.113232186640204,870,1.042325017820406,7.996306484850971e-05,-8.177504135781054e-05,24.304884473581,870
5,0.9579841044815081,22.19980301080302,874,1.0427035738826058,1e-16,1e-16,1e-16,874
6,0.958108601973486,22.127290417089164,871,1.042603057307344,1e-16,1e-16,1e-16,871
8,0.9580724575403312,22.14056324937472,871,1.0424837226878534,8.369856133740277e-05,-8.310796065027591e-05,24.338317806737,871
11,0.9581246661659993,22.113232186640204,870,1.042719020223117,8.653283152272355e-05,-8.620476611670915e-05,24.30683498503,870
15,0.9582933401873888,22.031238998436653,867,1.0424437059527603,8.881006436391911e-05,-9.044540806648753e-05,24.199008103396,867
19,0.9580563933478179,22.144355487170593,871,1.0424370254022821,8.304383851201884e-05,-8.591414445949916e-05,24.356179430031,871
23,0.9578997674708134,22.224452556476205,874,1.0428882221052875,8.483979115962881e-05,-8.539047425920555e-05,24.449620430517,874
