Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9885843831952482,9.859833655058399,439,1.0132323997400101,0.0002552601210764543,-0.00025985818961008313,10.87254580977,439
2,0.988607475471986,9.84083299783293,439,1.0130907532908593,1e-16,1e-16,1e-16,439
3,0.9885402066658366,9.89720067264987,439,1.0131176892665503,1e-16,1e-16,1e-16,439
4,0.9885984393636973,9.837635588650425,439,1.0129768818291889,0.0002426005709131302,-0.0002518642215378393,10.864163852689,439
5,0.9885402066658366,9.869314249548083,439,1.0133437031470636,1e-16,1e-16,1e-16,439
7,0.9885773551110236,9.847480973957348,438,1.0134749179008609,0.0002569433848727978,-0.00025425667977650967,10.844857317961,438
11,0.9884799659439119,9.9286887639975,441,1.0133169627542724,0.00026138694505207756,-0.0002668683089884765,10.927799442404,441
14,0.9885753470869595,9.865752049548338,440,1.0131314142901322,0.00026825701511434905,-0.0002757658190662604,10.887405182201,440
18,0.9884970341484572,9.915971292079208,440,1.013368506574585,0.0002466488637559003,-0.00025375596717495843,10.910128652264,440
22,0.9885833791832161,9.798102946118789,438,1.0131309188506652,0.0002509643917502493,-0.0002648446270987258,10.854622463526,438
23,0.9886275557126276,9.810169772894794,439,1.0131537487509408,0.00025570879860587257,-0.00026053023040454297,10.8824849114,439
24,0.9886124955321465,9.833057952691151,438,1.0131306436577732,0.0002646636381601108,-0.0002775990783819391,10.841425202857,438
25,0.9885512507981896,9.900246980528445,440,1.0132288293700553,0.0002771134449629917,-0.00027182522958337955,10.902649270829,440
