Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.97375813751752,24.479288891670805,1125,1.0909387118107328,8.351044807539945e-05,-8.495859448867036e-05,27.321606313698,1125
2,0.9737511094332955,24.40221501028049,1125,1.0905997373226142,1e-16,1e-16,1e-16,1125
3,0.9735814313998739,24.544542332364063,1128,1.0907896991964197,1e-16,1e-16,1e-16,1128
4,0.9736135597849005,24.506445733138104,1130,1.0904066594650312,7.936723090226815e-05,-8.038523400238006e-05,27.441165328097,1130
5,0.9736426761338308,24.52054343183317,1131,1.0907557197057438,1e-16,1e-16,1e-16,1131
7,0.9737792217701937,24.415662063833256,1122,1.0901601749958736,8.349152835093407e-05,-8.363533743137396e-05,27.24815449639,1122
11,0.9738354464439902,24.387736172485372,1121,1.0911236709493606,8.309794752117785e-05,-8.334229242651302e-05,27.218761568491,1121
14,0.9737009088316915,24.4439690942812,1127,1.08969222669371,8.250291366422715e-05,-8.219623908803547e-05,27.376390177512,1127
18,0.9737551254814237,24.430466224199513,1126,1.0906945001254689,8.458600780758228e-05,-8.519221958938726e-05,27.323624491559,1126
22,0.9737270131445255,24.449292660157774,1128,1.0899194639800396,8.151945390806205e-05,-8.308313615672687e-05,27.375026969991,1128
23,0.9736466921819591,24.477202203222838,1127,1.0905629858861996,8.124700413388588e-05,-8.166919179803768e-05,27.369181210664,1127
24,0.9737179770362367,24.44726178823872,1126,1.0904098929727692,8.22852806091734e-05,-8.364322336188366e-05,27.361800021575,1126
25,0.9736356480496062,24.51272891844529,1130,1.0908087629900438,8.158143981308034e-05,-7.90782570500554e-05,27.435224713863,1130
