Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9588405267448725,19.214941182880256,700,1.0685273996461262,0.0001311659332201662,-0.00013485450010792245,19.274415371289,700
2,0.9588696430938028,19.206492372632912,699,1.068098188387882,1e-16,1e-16,1e-16,699
3,0.9586648246392585,19.266198981333932,701,1.0687341372871997,1e-16,1e-16,1e-16,701
4,0.9585945437970128,19.314847427538012,702,1.067948476391997,0.00012030690633894737,-0.00012429703217728532,19.343214689177,702
5,0.95883450267268,19.222072354560208,700,1.068763210659619,1e-16,1e-16,1e-16,700
6,0.9588204465042309,19.2289041285542,700,1.0683779797021964,1e-16,1e-16,1e-16,700
7,0.959172854727491,19.040800446877906,693,1.0679576967823818,1e-16,1e-16,1e-16,693
8,0.9588736591419311,19.196328436435305,698,1.0682782229558279,0.00012279740850138505,-0.00012379439920398894,19.227128198799,698
9,0.9590453451994169,19.106458146634505,696,1.0679179274214983,1e-16,1e-16,1e-16,696
10,0.9585182388825748,19.352539767700627,704,1.0688032673700125,1e-16,1e-16,1e-16,704
12,0.9587150252408625,19.258726138800014,701,1.069010530667383,0.00013406560606714682,-0.00013477029024243768,19.322329700242,701
16,0.9590583973558339,19.093399003862253,695,1.06784474798678,0.00012611123156886428,-0.0001267173312128532,19.176807081822,695
20,0.95873309745744,19.27006338394154,701,1.0682688608087418,0.00012482215437573408,-0.00012572442904731302,19.301404008141,701
23,0.9587381175176003,19.250126227248742,701,1.0690399666431096,0.00013019756657407203,-0.0001309985501759557,19.324851606434,701
