Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9251669672009349,40.87796067269158,1629,1.14402098569893,3.1945066330216066e-05,-3.2000747686285876e-05,45.037054686587,1629
2,0.9251358428279405,40.883649029385396,1629,1.1438251638109334,1e-16,1e-16,1e-16,1629
3,0.9249019080244658,40.99598011995594,1632,1.1442290954698402,1e-16,1e-16,1e-16,1632
4,0.9250585339014703,40.952369385303385,1632,1.1442494507828445,3.2096940741372855e-05,-3.211855879062604e-05,45.129892171777,1632
5,0.9250776101300798,40.89280430130393,1631,1.1440151575431265,1e-16,1e-16,1e-16,1631
8,0.9252011036100256,40.72979389261027,1619,1.1427976229252983,3.2422812996719116e-05,-3.26992026032554e-05,44.781918155959,1619
11,0.9253035128372978,40.765169506528785,1623,1.144066474084209,3.29829703858759e-05,-3.307697449907812e-05,44.904046795115,1623
15,0.925931020357348,40.413657928775955,1610,1.1421127670764517,3.1902886251655404e-05,-3.229851656719335e-05,44.435004801361,1610
19,0.9253788137397039,40.686183157957714,1619,1.1428002532414516,3.1736105070792245e-05,-3.220191331611745e-05,44.781520272604,1619
23,0.9248908638921128,41.01919362232343,1635,1.1449508312699832,3.215097800406648e-05,-3.2078690749062604e-05,45.216559568995,1635
