Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8946921899912048,49.18010999019597,1790,1.143716065096689,2.2248827732947367e-05,-2.2338790891013852e-05,49.269895806843,1790
2,0.8945707045353232,49.21343838391263,1792,1.1445219153286976,2.2229054453084765e-05,-2.2229806530583933e-05,49.318404857361,1792
3,0.8942273324203517,49.342611278448935,1795,1.1439670098663326,1e-16,1e-16,1e-16,1795
4,0.8946510254978896,49.15507930542274,1791,1.1429810587961229,2.1766920447457065e-05,-2.1913309661213296e-05,49.329949214291,1791
5,0.8942042401436139,49.40052662962939,1798,1.1452318470298368,1e-16,1e-16,1e-16,1798
6,0.8941490194818494,49.42892894485235,1800,1.1447858470390218,1e-16,1e-16,1e-16,1800
7,0.8947825510740921,49.1436073072601,1791,1.1432212739452934,1e-16,1e-16,1e-16,1791
8,0.8945144798615267,49.21719792514287,1791,1.1429064557372104,2.207718989033463e-05,-2.2380548177052632e-05,49.319466147951,1791
9,0.8951088549845181,48.97843127362626,1784,1.1416502498437806,1e-16,1e-16,1e-16,1784
10,0.8940496222906735,49.459687454565504,1801,1.1451132494243852,1e-16,1e-16,1e-16,1801
12,0.8950365661182084,48.992141061540806,1784,1.144799501521431,2.2459971095450417e-05,-2.2556415246696954e-05,49.106450467458,1784
16,0.8944271308147357,49.30141255481549,1795,1.1439775305305357,2.1737904767522437e-05,-2.165567681466814e-05,49.363720369585,1795
20,0.8954241147625913,48.8163804843632,1777,1.143577137704493,2.195622842432687e-05,-2.1966654677012742e-05,48.923937371064,1777
23,0.8938528359323858,49.54013296640553,1803,1.145140514944763,2.1999468737970084e-05,-2.2099724960037673e-05,49.634707247557,1803
