Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9483074365163192,28.608513984934685,1125,1.0848136665878707,5.8590819510539616e-05,-5.967756124609751e-05,31.084042436473,1125
2,0.9482602479508114,28.607689118525187,1125,1.0842596990985354,1e-16,1e-16,1e-16,1125
3,0.9480554294962671,28.706944718040663,1128,1.0840255636449745,1e-16,1e-16,1e-16,1128
4,0.948029325183433,28.741574402041888,1130,1.0841004764669337,5.5604206134043216e-05,-5.65194623604e-05,31.243145096908,1130
5,0.9478867554748777,28.79234900494003,1131,1.085049847194127,1e-16,1e-16,1e-16,1131
6,0.9481759109401167,28.674687576812453,1128,1.0848105881195977,1e-16,1e-16,1e-16,1128
8,0.9481889630965338,28.650212252406483,1126,1.083995296040118,5.505690091816842e-05,-5.539815997261718e-05,31.137356226891,1126
11,0.9484861506580294,28.499261898808356,1121,1.0844222852605656,5.874010523871025e-05,-5.8980500201890305e-05,30.988320635592,1121
15,0.948654824679419,28.431629143661624,1119,1.0833090959222262,5.843942734215291e-05,-5.9076094298141833e-05,30.89187216123,1119
19,0.948367677238244,28.574669699096862,1124,1.0841873816682446,5.774511842486759e-05,-5.872216178103712e-05,31.08914202634,1124
23,0.9479961927863744,28.713227903347846,1127,1.085309151772306,5.6830964700760115e-05,-5.730080242005651e-05,31.178378036336,1127
