Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9639338797836153,16.84469891876914,613,1.0353182417066773,1e-16,1e-16,1e-16,613
2,0.9638445227127602,16.886160376764348,615,1.0348265906838356,1e-16,1e-16,1e-16,615
3,0.963816410375862,16.86218459619673,614,1.0351792002855678,1e-16,1e-16,1e-16,614
4,0.9638595828932414,16.85739327072415,614,1.0348836782421997,1e-16,1e-16,1e-16,614
5,0.9639469319400323,16.829260461543416,613,1.0354215461573748,1e-16,1e-16,1e-16,613
6,0.9637411094734559,16.919393485705978,616,1.0353132746837903,1e-16,1e-16,1e-16,616
7,0.9641386982381597,16.722482974645576,608,1.0352431505369868,1e-16,1e-16,1e-16,608
8,0.9639228356512625,16.82070001823824,612,1.0353474472065611,1e-16,1e-16,1e-16,612
9,0.96404231308308,16.789688350765683,611,1.0350677781632598,1e-16,1e-16,1e-16,611
10,0.9637320733651672,16.924526482032526,617,1.035196936121257,1e-16,1e-16,1e-16,617
