Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9156579692451035,42.62372812917291,1629,1.0745387221035945,1e-16,1e-16,1e-16,1629
2,0.9156599772691676,42.61585779925612,1629,1.07447670634119,1e-16,1e-16,1e-16,1629
3,0.9154601788747836,42.71101218668739,1632,1.07469465195452,1e-16,1e-16,1e-16,1632
4,0.915376845876121,42.73388401820094,1632,1.0747338245603735,1e-16,1e-16,1e-16,1632
5,0.9155445158854784,42.67622462970178,1631,1.0750109957423077,1e-16,1e-16,1e-16,1631
6,0.9151117866996518,42.88086114105551,1639,1.0750211694808254,1e-16,1e-16,1e-16,1639
7,0.9159812611194332,42.4572113370084,1623,1.0739027770763265,1e-16,1e-16,1e-16,1623
8,0.9160967225031225,42.36158052570205,1619,1.0736301920907068,1e-16,1e-16,1e-16,1619
9,0.9158979281207706,42.48854832705211,1624,1.0740490438800427,1e-16,1e-16,1e-16,1624
10,0.9151629913132879,42.853973805630424,1637,1.0753893389703804,1e-16,1e-16,1e-16,1637
