Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.814013799141369,100.47678048015057,3724,1.2987480230438864,4.323943179043434e-06,-4.203047033878449e-06,104.75596316853,3724
2,0.8154515443713077,99.79128527524045,3694,1.2960861714794372,4.435852076995124e-06,-4.34511168231723e-06,103.97340917615,3695
3,0.813426452102602,100.87185539079269,3736,1.2986521948201835,4.282879799436344e-06,-4.166611184701607e-06,105.11685971942,3736
4,0.8136784591226541,100.62282555154489,3729,1.2990330300306423,4.321048285951578e-06,-4.1987026254720225e-06,105.00790905328,3731
5,0.8149525503913639,100.0737866759917,3707,1.2956348327135705,4.302727248946482e-06,-4.162532564706704e-06,104.2292201268,3707
7,0.8147296597202421,100.13381067374671,3710,1.295988723296293,4.328555375650305e-06,-4.208763625640997e-06,104.35627736346,3710
10,0.8131704290344215,101.03656854391238,3740,1.3013136226607975,4.2919716896248205e-06,-4.187858681314682e-06,105.28524238278,3741
13,0.8149344781747865,100.03194011213786,3702,1.2959781240045642,4.40619657397795e-06,-4.276183109355236e-06,104.25166066973,3705
16,0.8148350809836105,100.10744319720138,3706,1.294893371291177,4.369603837076454e-06,-4.272802929391912e-06,104.31258153848,3708
19,0.8111634089822932,101.99501916195274,3779,1.3024066867940003,4.14172745796543e-06,-4.055113861004986e-06,106.37297163921,3779
22,0.8138953257215834,100.70050103322906,3725,1.299232834237742,4.363092898493408e-06,-4.267963856432244e-06,104.83559956944,3726
