Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8716591499632531,66.66980182826339,2567,1.2069571923883564,1.057913269825651e-05,-1.041882484219036e-05,72.382550007284,2567
2,0.8716681860715418,66.6730945222209,2567,1.2052533035701207,1.0378422937415956e-05,-1.0322324604715014e-05,72.360679563505,2567
3,0.8711089513696733,66.95775593806852,2578,1.2085861329955285,1e-16,1e-16,1e-16,2578
4,0.8711651760434697,66.91071775643732,2575,1.2075253441216676,1.0215129520849972e-05,-1.0206100971890749e-05,72.647221070175,2575
5,0.8710125662145936,67.03549681288392,2582,1.2072377405113253,1e-16,1e-16,1e-16,2582
7,0.8713750145581745,66.83645337344898,2574,1.2057868619421785,1.037173987295446e-05,-1.014741193085651e-05,72.48791252334,2574
10,0.8712103565849133,66.89403382545595,2575,1.2084012960986188,1.0355053551444986e-05,-1.0241901586124543e-05,72.599076020133,2575
13,0.8710125662145936,66.99972371158255,2579,1.2078029648789266,1.0330747431104821e-05,-1.0264616675256067e-05,72.736863105277,2579
16,0.8713910787506878,66.8157308185928,2573,1.2068014515680445,1.0652387601358448e-05,-1.0629338081640775e-05,72.478828985551,2573
19,0.8713107577881213,66.85566772018778,2574,1.2075859438367058,1.0323096136700832e-05,-1.0295251637639668e-05,72.561699025891,2574
22,0.8707906795555038,67.11828217093134,2584,1.2061102070890224,9.987299213742604e-06,-9.912219293602106e-06,72.80446439961,2584
23,0.8709332492640591,67.02284192917502,2580,1.2074757364483533,1.0318269123404877e-05,-1.0164050231994238e-05,72.760064683849,2580
