Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9746948807434508,13.365507625754978,526,1.0417824234910522,0.00020001964333783936,-0.00020445019615468146,14.687781220656,526
2,0.9746486961899752,13.390942569591557,527,1.0413860055271342,1e-16,1e-16,1e-16,527
3,0.9746085357086919,13.402319282979176,527,1.04170105077594,1e-16,1e-16,1e-16,527
4,0.9745804233717937,13.422065870121948,528,1.0414409281659514,0.00018776827541772852,-0.00019570934965451524,14.758682629107,528
5,0.9746607443343601,13.38715033179568,527,1.0417300214702523,1e-16,1e-16,1e-16,527
6,0.9745482949867671,13.443708576162651,529,1.041689545399533,1e-16,1e-16,1e-16,529
8,0.9747772097300814,13.31842997587769,524,1.0414274186107164,0.00019639635865240998,-0.00019894087962792244,14.646652547806,524
11,0.9745904634921145,13.418273632326072,528,1.0418081204851966,0.00020819661518637117,-0.00021038228163490307,14.748711354409,528
15,0.974847490572327,13.2873066753473,523,1.0411610693006552,0.00021222522021839335,-0.00021511218702404433,14.594325473269,523
19,0.974722993080349,13.345761038612208,525,1.0414983508097533,0.00019925489060576177,-0.00020276393702725764,14.677635176914,525
23,0.9747350412247341,13.341968800816336,525,1.041830392912512,0.00020231846406559557,-0.0002049287438138504,14.663706311247,525
