Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.89955156209856,10.450491594797,54358.56064223917,522,1.0693479060928408,0.0006724948915338884,-0.0006344168024178838
2,0.9053145558529,9.866952007122,51141.11206036134,492,1.065553308249977,0.0007597267294065875,-0.0007165399658927067
3,0.8991562904840301,10.482773897956001,54720.26261334495,524,1.0701510599270938,0.0006732816912930347,-0.0006356862606605318
4,0.90069575369939,10.320786337904,53840.11723065887,516,1.0691742568756366,0.0007026392686087586,-0.0006641144731515909
5,0.90532533888495,9.8425480744155,51248.516597242204,492,1.0658881572301049,0.0007449861286713872,-0.000702464515093338
6,0.9014655540583001,10.244516640999,53425.122787853965,512,1.0683324072575984,0.0007172661345570624,-0.0006774315345966271
7,0.90127310396857,10.260047690354,53453.13801092122,513,1.0678434368864764,0.0007017586761759393,-0.000663581100820015
8,0.90185054962337,10.201098025374,53274.67744797144,510,1.0685505628886474,0.0006952861714551086,-0.0006551088462145968
9,0.89897972380898,10.507876358039,54723.319770906885,525,1.0702728649050297,0.0006672563973814003,-0.0006301087154693556
10,0.8980014524431701,10.60021564452,55210.38607789147,530,1.0704846879501837,0.0006471172395399972,-0.0006106457304083548
11,0.89684690123962,10.720818598534,55982.458669050146,536,1.0718360083935647,0.0006270431637742188,-0.0005913235044286018
12,0.9014655540583001,10.240075865533,53526.254063623535,512,1.0684540580548167,0.000689715934858385,-0.0006510394553970535
13,0.90281270468641,10.100000000001,52756.29663896164,505,1.068011632737848,0.0007007401823884992,-0.0006609119020260463
14,0.9035825451063101,10.021044403997001,52261.166473123536,501,1.066713626525443,0.0007358770694572245,-0.0006943876566463347
