Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.7275601056206,17.844393392464003,69599.55319018719,522,1.190506059353033,0.00023420599756215611,-0.00022546264372936468
2,0.7432659048040301,16.813935530283,65284.486926008874,492,1.1809363363920042,0.00027516342491108064,-0.0002644709670945486
3,0.72636729606765,18.04196911726,69990.05879923231,524,1.1899241067447934,0.0002334364748042017,-0.00022495272202401718
4,0.73056470432062,17.630499462695,69391.4548709471,516,1.186424576137404,0.000251861953454378,-0.00024283022626039083
5,0.7432729413298901,16.658915423870006,65509.76841687853,492,1.180961646121049,0.00027029597538154256,-0.0002600078174912037
6,0.7326139109234001,17.396098378865,69038.0637578165,512,1.1805098746867169,0.00025569597981070367,-0.00024618178796875464
7,0.73206750276105,17.585912443472,69051.56323244826,513,1.18228024613839,0.0002510274187523483,-0.00024204879770848637
8,0.7336781449661399,17.249416492111006,68558.36425988491,510,1.1884198538674728,0.00024057716884507533,-0.00023106724665474223
9,0.7260039001014599,17.945500207126997,70034.57275762728,525,1.192468556832695,0.00023047089542195377,-0.0002220144477175167
10,0.7232024043380301,18.026065829037,71523.82571603036,530,1.1916839354342812,0.00021935832912261583,-0.0002114087780161622
