Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.99422649730811,0.97082039324994,13579.440130030938,90,1.0188105660377358,0.011292465910138149,-0.010921020650191285
4,0.99422649730811,0.97082039324994,13593.26901640919,90,1.0186837027165556,0.010038188844338913,-0.009685024433882626
5,0.99422649730811,0.97082039324994,13620.393381505071,90,1.0187235990075665,0.01012150253822095,-0.009753639419018884
6,0.9942264973081,0.97082039324994,13518.968031571665,90,1.0187267642596465,0.010327577115076926,-0.009961971035117131
7,0.99429064733801,0.96003349999161,13487.302006723125,89,1.0180956749672343,0.010544265885861742,-0.010194996738425926
8,0.99429064733801,0.9600334999916,13465.94333803794,89,1.0186137977666223,0.010282843454354602,-0.009915157567627049
9,0.99422649730811,0.97082039324994,13645.146241600616,90,1.0183646841824814,0.01002660100729762,-0.009684714202537602
10,0.9942264973081,0.97082039324994,13569.699009408112,90,1.0189944141410001,0.0109732111216485,-0.010592651333245242
11,0.9942264973081,0.97082039324994,13549.673207975684,90,1.0185397720751004,0.010270543299209595,-0.009922085658806224
12,0.99429064733801,0.9600334999916,13329.247458655818,89,1.0186707982375245,0.010777487134315849,-0.010410282174478964
13,0.99429064733801,0.9600334999916,13557.5190635602,89,1.0185706074086225,0.009922765187437921,-0.009576676794731743
14,0.99429064733802,0.9600334999916,13381.950829702037,89,1.0181636803080578,0.011016574605671205,-0.010643961984842916
15,0.9942264973081,0.97082039324994,13525.062463898978,90,1.0186278263008979,0.011156108991112164,-0.010783399717242669
16,0.99429064733801,0.9600334999916,13512.828182779807,89,1.0187014124351694,0.010221932528770149,-0.009862188663660287
17,0.99429064733801,0.9600334999916,13473.329456663108,89,1.0187339945897205,0.01090008256632008,-0.010512654462685898
18,0.9942264973081,0.97082039324994,13488.179032264843,90,1.0184808590868102,0.01010473265921084,-0.00975402943070963
19,0.99429064733802,0.9600334999916,13467.940082655476,89,1.01829159069958,0.010779922768844406,-0.010408327545419165
20,0.99429064733801,0.9600334999916,13388.686508672236,89,1.0184387961236656,0.010774030437009205,-0.010397670676407149
21,0.9942264973081,0.97082039324994,13529.27974751044,90,1.0188569085690855,0.010058044051970264,-0.00971665939865135
22,0.9942264973081,0.97082039324993,13543.928361339185,90,1.0186880944571992,0.010637373879035815,-0.010275692357708395
23,0.99422649730809,0.97082039324994,13561.293457100935,90,1.0188913927113885,0.010560063569567716,-0.010183718181383793
24,0.99422649730811,0.97082039324994,13621.404997896982,90,1.0187878290822605,0.010401875265493351,-0.010040277684534074
25,0.9942264973081,0.97082039324994,13540.469138149658,90,1.0190179774358974,0.010381106011135005,-0.010007346754869868
