Packing_fraction,Samples,M0_avg,M0_var,M1_avg,M1_var,M2_avg,M2_var,M3_avg,M3_var,Tau_avg,Tau_var,Permeability_avg,Permeability_var,Energy_avg,Energy_var
0.24000000000000002,15,0.9203895938035256,0.0006899601945032953,8.273150785647479,0.007970271011086556,43188.28240787786,0.008633293909737213,413.653498045959,0.007980408013334567,1.0548150218749583,0.000561645888345154,0.0009610062530713839,0.011980566738372864,0.0009089639061565496,0.01219073884202836
0.25,15,0.9174128992734167,0.0008762767507690662,8.582340757124099,0.009728072683476283,44800.4261547448,0.010503053459835586,429.11300445562705,0.00973366675351149,1.0569842161301648,0.0006906928128249752,0.0009050581339390487,0.01643185444367741,0.0008556252164387425,0.01650783151132781
0.26,15,0.9144106237949091,0.0009426878484025585,8.89437133092154,0.010071174506533838,46428.01731261477,0.010667658130103048,444.71077695996564,0.010072005052812817,1.0591582440602747,0.0007253420993498723,0.000852775663137658,0.019657474185712627,0.0008058487673840377,0.019946716985170133
0.27,15,0.9115621785273325,0.0011380343422980616,9.191338492155953,0.011642032826570165,47966.914252160386,0.011884740760347153,459.5017811041762,0.01171380988399701,1.0611578329304943,0.0007506344653349426,0.0008081218399511926,0.020423212124527874,0.0007635018486541144,0.02055755116592867
0.28,15,0.9088420070184559,0.0013272009196586213,9.474160864512987,0.013205065219946088,49443.039926849495,0.013408713103030483,473.6251501806715,0.01324411762019747,1.0631082401400611,0.0008492969623793662,0.0007688568817421016,0.026344415866569625,0.0007262640341020808,0.02655495207359387
0.29000000000000004,15,0.9063143513303946,0.001448923176406941,9.736878321127303,0.014005517825661501,50811.47120625931,0.014043661930442243,486.7521704630702,0.014019183455043346,1.064915360001183,0.0008748976397067314,0.0007358407221599441,0.028526503462479137,0.0006949304115903596,0.028670742945188326
0.3,15,0.9038896150480308,0.0015988577530850654,9.988676121688107,0.015071679748418196,52118.148678943595,0.015185382450438894,499.3434091556951,0.015065273092513414,1.0666825048593405,0.0010012980420457491,0.000707811130563293,0.029649699706366082,0.0006683148237437221,0.029792306631021812
0.31,15,0.9017851139617661,0.0018452841252284574,10.20605635780555,0.016963547737837068,53257.03020803393,0.017082432651863873,510.2598400137502,0.01698707018569991,1.0682047128004286,0.0010814216034249703,0.0006826585265139843,0.03246406052229512,0.0006444361773455681,0.032561420384801254
0.32,15,0.9001297735613067,0.002007566236375252,10.37821372082961,0.0181520736497427,54141.324976540884,0.0182861535858106,518.847917671963,0.018168956776100344,1.0693803624045917,0.0012045359098460469,0.0006644295598658425,0.03700116389583459,0.0006270601893350128,0.037088422960978785
0.33,15,0.8995909137071642,0.002364206262647503,10.433781392118462,0.02121484490604143,54423.67847007035,0.021466336536350238,521.615800195325,0.021247711945434643,1.0697637590520301,0.0013918665325467876,0.0006637876937840574,0.04184189140975468,0.0006263852134213268,0.04169709217238544
0.34,15,0.9005912668787353,0.0027009968512201198,10.330497867121322,0.024266416277088608,53866.87288644479,0.024801832640545172,516.3793358675396,0.02440310286785074,1.0690216307507951,0.0016067961685645184,0.0006840103503717249,0.049548072663925295,0.0006455094011688026,0.04949686235806
0.35000000000000003,15,0.9011698714557813,0.002626265451634448,10.271796667771968,0.02376297125865243,53549.78018260613,0.0244908376672267,513.3856274251839,0.024003411321453175,1.068626140360134,0.0015539326779560872,0.0006938125561651401,0.049650389468706695,0.0006547650087729469,0.049675206523619016
0.36000000000000004,15,0.9011698714557874,0.002626265451633053,10.271794739934423,0.023767965236211608,53549.78018260613,0.0244908376672267,513.3856274251839,0.024003411321453175,1.068626140360134,0.0015539326779560872,0.0006938167063480049,0.049649025459313156,0.0006547914590851031,0.049653652085863066
0.37,15,0.901169871455784,0.002626265451638393,10.271767354960923,0.023776590040337844,53549.78018260613,0.0244908376672267,513.3856274251839,0.024003411321453175,1.068626140360134,0.0015539326779560872,0.0006938113789157011,0.04958428620118829,0.0006547688554324725,0.049590303870394974
0.38,15,0.9011698714557853,0.0026262654516342383,10.271802760463848,0.023768531471608994,53549.78018260613,0.0244908376672267,513.3856274251839,0.024003411321453175,1.068626140360134,0.0015539326779560872,0.0006938191249130663,0.049636705149837444,0.0006547785261804139,0.04963734697808596
0.39,15,0.901169871455786,0.002626265451636004,10.271843985886427,0.023774432959706937,53549.78018260613,0.0244908376672267,513.3856274251839,0.024003411321453175,1.068626140360134,0.0015539326779560872,0.0006938251145951285,0.049586323130755595,0.000654795089556641,0.049597958886244645
0.4,15,0.9011698714557793,0.002626265451634482,10.271847592848603,0.02377283355591886,53549.78018260613,0.0244908376672267,513.3856274251839,0.024003411321453175,1.068626140360134,0.0015539326779560872,0.0006938184125465772,0.04961145479974352,0.0006547855920186039,0.049625786716207605
0.41000000000000003,15,0.901169871455784,0.002626265451635173,10.271685513250901,0.023764116123456424,53549.78018260613,0.0244908376672267,513.3856274251839,0.024003411321453175,1.068626140360134,0.0015539326779560872,0.0006938215981246081,0.049609019281357455,0.0006547911799318677,0.049613762937738747
0.42000000000000004,15,0.9011698714557854,0.002626265451634913,10.271689613569217,0.023773468250977082,53549.78018260613,0.0244908376672267,513.3856274251839,0.024003411321453175,1.068626140360134,0.0015539326779560872,0.0006938154010567092,0.049589245888055036,0.0006547884123975556,0.049595211325414404
0.43,14,0.9011624981573456,0.002718258305632525,10.272503881969575,0.024605334654298375,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944553439082576,0.051244301027718916,0.0006554122029779658,0.051254308398490406
0.44,14,0.9011624981573498,0.0027182583056281936,10.272455995485721,0.024592717593820507,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944855282333242,0.05122268176978929,0.0006554411911098691,0.05120419447781294
0.45,14,0.9011624981573513,0.002718258305634918,10.272496920257641,0.024594004449255535,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944672413604794,0.05120662591793638,0.0006554198488534879,0.05120403168616554
0.46,14,0.9011624981573477,0.0027182583056336645,10.27253191417188,0.02460513759797094,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944888343763684,0.05122990867703468,0.000655448443848666,0.051214747867205646
0.47000000000000003,14,0.9011624981573448,0.002718258305629161,10.272501886413119,0.024593383995865453,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944616221511337,0.051226478727113806,0.0006554098050273578,0.05122801788426588
0.48000000000000004,14,0.9011624981573471,0.002718258305633688,10.27246510833222,0.024614001902524763,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944393620037356,0.051240657507556325,0.0006553858409950289,0.05124132195168969
0.49,14,0.9011624981573506,0.00271825830563042,10.272474554128387,0.024603162255087224,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006945130052117847,0.051233156987284034,0.0006554605033291888,0.05123784196221684
0.5,14,0.9011624981573477,0.002718258305635168,10.272404045086173,0.024606200106814375,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944774946934229,0.05121702365867037,0.0006554226428952724,0.05120289116468215
0.51,14,0.9011624981573484,0.002718258305635407,10.272434023053446,0.02459935982924046,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006945016341106164,0.05124724420793839,0.0006554408672630139,0.05123890701552672
0.52,14,0.9011624981573548,0.0027182583056287154,10.272462732722584,0.02460490542423647,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006945099565169349,0.0511859597090086,0.000655464917708612,0.05117921220622212
0.53,14,0.9011624981573463,0.0027182583056339295,10.272575335674203,0.024600061142924397,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944986767424094,0.051265759621166265,0.0006554597455116442,0.051242892166022
0.54,14,0.9011624981573456,0.0027182583056298403,10.272483131619301,0.024596532181562245,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944796935863499,0.051191913335881106,0.0006554369451390471,0.05118225188256112
0.55,14,0.9011624981573534,0.0027182583056282656,10.272555917775033,0.024598078596154854,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944599903175065,0.05125505406989125,0.0006554097928569458,0.05124655363620916
0.56,14,0.9011624981573513,0.002718258305631133,10.272560132396382,0.0246097493180893,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944897134881385,0.05126412313867997,0.0006554337209216201,0.05125765294182984
0.5700000000000001,14,0.9011624981573485,0.0027182583056297787,10.27256305778334,0.02461464524712019,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944774519965828,0.05121444862262055,0.0006554094145601314,0.05121299614118717
0.5800000000000001,14,0.9011624981573498,0.002718258305631544,10.272434360812898,0.024601943290778545,53548.64311811739,0.02535029199489476,513.4131833310406,0.02484502156263112,1.0686139026390742,0.0016078615098941245,0.0006944792641578678,0.05122738800423477,0.0006554370488634461,0.05122901422393647
