Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.98409079258233,2.6751495280665,37095.70905228872,248,1.0528269353033357,0.0036733884762406533,-0.003496012188473393
2,0.98409079258233,2.6751495280665,37249.46738486403,248,1.0526263243884424,0.0037543756553030296,-0.003570036521849514
3,0.98409079258233,2.6751495280665,37053.52569750709,248,1.0525659444941808,0.0036401669600328685,-0.003462069159600501
4,0.98415494261224,2.6643626348082003,37012.84488750166,247,1.0525135172629834,0.0036836118609303694,-0.003501808061287282
5,0.98421909264215,2.6535757415498,36861.24826901474,246,1.052629717150018,0.003710076723399623,-0.0035241811148073866
6,0.98441154273188,2.6212150617748,36306.958405945734,243,1.0515721320624147,0.003825081132995985,-0.003641626288814965
7,0.98402664255242,2.6859364213248,37461.100630142566,249,1.0520212927756654,0.003778372943409664,-0.0035963181704106594
8,0.98434739270196,2.6320019550332,36740.224888072975,244,1.0522682641155172,0.003703840145101064,-0.0035216905763596523
9,0.98409079258233,2.6751495280665,37186.68326457482,248,1.0526108550718152,0.00376874415610528,-0.003581014099985217
10,0.98396249252251,2.6967233145832004,37380.04524161625,250,1.0527754160413914,0.003610171201631822,-0.0034322687659494554
11,0.98396249252251,2.6967233145832004,37401.531340312205,250,1.0537124716959982,0.003667303452396098,-0.0034842700701515936
12,0.98415494261225,2.6643626348082003,37001.264313492014,247,1.0532092423428263,0.0036918817243108454,-0.0035102552023473475
13,0.9839624925225,2.6967233145832004,37563.84827283029,250,1.0530739003721472,0.003724997008534871,-0.0035451190995268852
14,0.98402664255242,2.6859364213248,37320.631847272,249,1.0531565910923917,0.003707752581612985,-0.003524832050369504
15,0.98409079258233,2.6751495280665,37162.78390709783,248,1.0523688105845217,0.003716076561794864,-0.003536060384678489
16,0.98421909264215,2.6535757415498,37015.09939333666,246,1.052770146983154,0.0037381989939303507,-0.0035528394119913485
17,0.98415494261225,2.6643626348082003,36918.418133332176,247,1.0527040064425206,0.0037245011215262134,-0.0035411460708247265
18,0.98409079258233,2.6751495280665,37113.120834643254,248,1.0534600739330122,0.0036154166059152774,-0.003434977623288997
19,0.98402664255242,2.6859364213248,37467.65233542091,249,1.0529536504523875,0.0036339205702102173,-0.0034546771185417786
20,0.98421909264215,2.6535757415498,36790.759848707225,246,1.0531226060497585,0.0037890845584912405,-0.003600541318047657
21,0.98409079258232,2.6751495280665,37032.718537060064,248,1.052497991680458,0.0037460223274128866,-0.0035608139370465744
22,0.98409079258233,2.6751495280665,37054.17358047717,248,1.0528411027568922,0.0036881811832455477,-0.003505735003871919
23,0.98402664255242,2.6859364213248,37310.11767579457,249,1.053125699563123,0.003673440928817112,-0.003494773800379501
24,0.98409079258232,2.6751495280665,37102.517161928285,248,1.0533033015275723,0.0037954965714342,-0.003609434805443344
25,0.98415494261223,2.6643626348082003,37076.8323599702,247,1.0533534588941391,0.0036901134861288334,-0.003505690572926894
