Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8993477937839607,46.9618757888105,1710,1.1387616943021845,2.4372103347648754e-05,-2.4558112412422162e-05,47.040730169618,1710
2,0.8995315279858314,46.87910397412402,1707,1.137389751983479,2.422737184890637e-05,-2.4468380511847092e-05,46.950569685635,1707
3,0.8994773113360991,46.90813381452598,1709,1.1366629172230434,1e-16,1e-16,1e-16,1709
4,0.8993036172545492,46.985746708000754,1709,1.1371507101535148,2.464755188165208e-05,-2.4848440065033794e-05,47.071351700699,1709
5,0.899238356472464,47.045653462854155,1714,1.1376811475885502,1e-16,1e-16,1e-16,1714
6,0.898701210035301,47.23654071804726,1719,1.1378051845152504,1e-16,1e-16,1e-16,1719
7,0.8995044196609652,46.9251035998324,1709,1.1366726641930671,1e-16,1e-16,1e-16,1709
8,0.8996218890687186,46.839459698534554,1705,1.1356009706374932,2.4508324666168424e-05,-2.475941614688643e-05,46.964578860027,1705
9,0.8998568278842254,46.74078257934963,1702,1.135287328743092,1e-16,1e-16,1e-16,1702
10,0.8987654668053542,47.24488747183913,1720,1.1381026581860059,1e-16,1e-16,1e-16,1720
12,0.8998216874631025,46.74390105203994,1701,1.1361281026162875,2.4732331151118005e-05,-2.4770917149830472e-05,46.835887122976,1701
16,0.899176107726475,47.043757343956216,1714,1.1370211168729032,2.378775017588144e-05,-2.36163616043169e-05,47.125311816169,1714
20,0.9002644567692499,46.532679152771166,1692,1.1348915608742824,2.4275979090500834e-05,-2.430436490895956e-05,46.604188353733,1692
23,0.8987363504564239,47.208844864495504,1719,1.1382086771267947,2.4244246019673133e-05,-2.438629651396676e-05,47.322556512064,1719
